# OpenTelemetry Metrics report: .csv, 4 fields: 
# <metric name>, <period start, nanoseconds>, <period end, nanoseconds>, <metric value>
# See CsvMetricsExporter for details.
# 
# NAME, PERIOD_START_NANOS, PERIOD_END_NANOS, VALUE
DirectByteBufferAllocator.hits,1786560768721000000,1786560795242000000,3
FilePageCache.uncachedFileAccess,1786560768721000000,1786560795242000000,311
FilePageCache.capacityInBytes,1786560768721000000,1786560795242000000,629145600
MappedFileStorage.totalBytesMapped,1786560768721000000,1786560795242000000,0
FilePageCache.totalPageDisposalsUs,1786560768721000000,1786560795242000000,4900
DirectByteBufferAllocator.reclaimed,1786560768721000000,1786560795242000000,45
FilePageCache.disposedBuffers,1786560768721000000,1786560795242000000,416
FilePageCache.pageHits,1786560768721000000,1786560795242000000,0
FilePageCache.pageLoads,1786560768721000000,1786560795242000000,420
FileChannelInterruptsRetryer.totalRetriedAttempts,1786560768721000000,1786560795242000000,0
MappedFileStorage.totalPagesMapped,1786560768721000000,1786560795242000000,0
FilePageCache.pageFastCacheHits,1786560768721000000,1786560795242000000,11589
StorageLockContext.competingThreads.max,1786560768721000000,1786560795242000000,14
DirectByteBufferAllocator.disposed,1786560768721000000,1786560795242000000,371
MappedFileStorage.storages,1786560768721000000,1786560795242000000,0
DirectByteBufferAllocator.totalSizeOfBuffersCachedInBytes,1786560768721000000,1786560795242000000,41959424
FilePageCache.maxRegisteredFiles,1786560768721000000,1786560795242000000,1106
FilePageCache.totalPageLoadsUs,1786560768721000000,1786560795242000000,795298
StorageLockContext.competingThreads.avg,1786560768721000000,1786560795242000000,0.37254901960784315
StorageLockContext.competingThreads.90P,1786560768721000000,1786560795242000000,0
DirectByteBufferAllocator.misses,1786560768721000000,1786560795242000000,417
FilePageCache.maxCacheSizeInBytes,1786560768721000000,1786560795242000000,435175424
FilePageCache.pageLoadsAboveSizeThreshold,1786560768721000000,1786560795242000000,0
DirectByteBufferAllocator.totalSizeOfBuffersAllocatedInBytes,1786560768721000000,1786560795242000000,46153728
compiler.ArtifactManagerBridge.addArtifact.ms,1786560768721000000,1786560795242000000,0
compiler.ArtifactManagerBridge.commit.ms,1786560768721000000,1786560795242000000,0
compiler.ArtifactManagerBridge.initBridges.ms,1786560768721000000,1786560795242000000,1
compiler.ArtifactManagerBridge.findArtifact.ms,1786560768721000000,1786560795242000000,0
compiler.ArtifactVirtualFileListener.propertyChanged.ms,1786560768721000000,1786560795242000000,0
compiler.ArtifactVirtualFileListener.filePathChanged.ms,1786560768721000000,1786560795242000000,0
compiler.ArtifactManagerBridge.dropMappings.ms,1786560768721000000,1786560795242000000,0
compiler.ArtifactManagerBridge.getArtifacts.ms,1786560768721000000,1786560795242000000,0
compiler.ArtifactManagerBridge.getArtifactsByType.ms,1786560768721000000,1786560795242000000,6
Indexes.stubs.lookupDurationMaxMs,1786560768721000000,1786560795242000000,0.0
Indexes.stubs.lookups,1786560768721000000,1786560795242000000,0
Indexes.allKeys.lookupDuration90PMs,1786560768721000000,1786560795242000000,0.0
Indexing.writesQueuedAvg,1786560768721000000,1786560795242000000,0.0
Indexes.entries.lookupDurationAvgMs,1786560768721000000,1786560795242000000,4.025
Indexing.writer_2.totalTimeSpentWritingMs,1786560768721000000,1786560795242000000,0
Indexing.writesQueuedMin,1786560768721000000,1786560795242000000,0
Indexing.writer_1.totalTimeSpentWritingMs,1786560768721000000,1786560795242000000,0
Indexes.stubs.lookupDurationAvgMs,1786560768721000000,1786560795242000000,0.0
Indexes.entries.lookupDurationMaxMs,1786560768721000000,1786560795242000000,32.0
Indexing.totalTimeIndexersSleptMs,1786560768721000000,1786560795242000000,0
Indexing.writer_0.totalTimeSpentWritingMs,1786560768721000000,1786560795242000000,0
Indexes.allKeys.lookupDurationAvgMs,1786560768721000000,1786560795242000000,0.0
Indexing.writer_3.totalTimeSpentWritingMs,1786560768721000000,1786560795242000000,0
Indexes.allKeys.lookups,1786560768721000000,1786560795242000000,0
Indexes.entries.lookups,1786560768721000000,1786560795242000000,80
Indexing.cache.totalCacheEvicted,1786560768721000000,1786560795242000000,4
Indexes.allKeys.lookupDurationMaxMs,1786560768721000000,1786560795242000000,0.0
Indexing.cache.totalCacheMisses,1786560768721000000,1786560795242000000,4
Indexing.cache.totalCacheAccesses,1786560768721000000,1786560795242000000,4
Indexes.entries.lookupDuration90PMs,1786560768721000000,1786560795242000000,8.0
Indexes.stubs.lookupDuration90PMs,1786560768721000000,1786560795242000000,0.0
Indexing.writesQueuedMax,1786560768721000000,1786560795242000000,0
VFS.fileByIdCache.hits,1786560768721000000,1786560795242000000,0
VFS.fileChildByName,1786560768721000000,1786560795242000000,5642
VFS.invertedFileNameIndex.requests,1786560768721000000,1786560795242000000,0
VFS.folderCaseSensitivityReads,1786560768721000000,1786560795242000000,0
VFS.fileByIdCache.misses,1786560768721000000,1786560795242000000,37
VFS.rootsCount,1786560768721000000,1786560795242000000,0.0
workspaceModel.updates.precise.ms,1786560768721000000,1786560795242000000,26
workspaceModel.initializing.ms,1786560768721000000,1786560795242000000,6
workspaceModel.on.changed.ms,1786560768721000000,1786560795242000000,33
workspaceModel.workspaceFileIndexData.onEntitiesChanged.ms,1786560768721000000,1786560795242000000,2
workspaceModel.updates.count,1786560768721000000,1786560795242000000,4
workspaceModel.workspaceFileIndexData.getDirectoriesByPackageName.ms,1786560768721000000,1786560795242000000,0
workspaceModel.on.before.changed.ms,1786560768721000000,1786560795242000000,52
workspaceModel.workspaceFileIndexData.init.ms,1786560768721000000,1786560795242000000,74
workspaceModel.collect.changes.ms,1786560768721000000,1786560795242000000,0
workspaceModel.cachedValue.calculated.count,1786560768721000000,1786560795242000000,12
workspaceModel.updates.ms,1786560768721000000,1786560795242000000,122
workspaceModel.loading.from.cache.ms,1786560768721000000,1786560795242000000,305
workspaceModel.init.bridges.ms,1786560768721000000,1786560795242000000,6
workspaceModel.update.unloaded.entities.ms,1786560768721000000,1786560795242000000,0
workspaceModel.cachedValue.total.get.count,1786560768721000000,1786560795242000000,47
workspaceModel.workspaceFileIndexData.processFileSets.ms,1786560768721000000,1786560795242000000,0
workspaceModel.cachedValueWithParameters.from.cache.count,1786560768721000000,1786560795242000000,0
workspaceModel.cachedValueWithParameters.calculated.count,1786560768721000000,1786560795242000000,0
workspaceModel.workspaceFileIndexData.instances.count,1786560768721000000,1786560795242000000,1
workspaceModel.to.snapshot.ms,1786560768721000000,1786560795242000000,1
workspaceModel.workspaceFileIndexData.getFileInfo.ms,1786560768721000000,1786560795242000000,266
workspaceModel.replace.project.model.ms,1786560768721000000,1786560795242000000,0
workspaceModel.loading.total.ms,1786560768721000000,1786560795242000000,319
workspaceModel.cachedValueWithParameters.clear.count,1786560768721000000,1786560795242000000,0
workspaceModel.cachedValue.clear.count,1786560768721000000,1786560795242000000,0
workspaceModel.workspaceFileIndexData.updateDirtyEntities.ms,1786560768721000000,1786560795242000000,0
workspaceModel.workspaceFileIndexData.markDirty.ms,1786560768721000000,1786560795242000000,0
workspaceModel.workspaceFileIndexData.visitFileSets.ms,1786560768721000000,1786560795242000000,7
workspaceModel.check.recursive.update.ms,1786560768721000000,1786560795242000000,1
workspaceModel.pre.handlers.ms,1786560768721000000,1786560795242000000,0
workspaceModel.full.replace.project.model.ms,1786560768721000000,1786560795242000000,4
workspaceModel.workspaceFileIndexData.getPackageName.ms,1786560768721000000,1786560795242000000,0
workspaceModel.cachedValueWithParameters.total.get.count,1786560768721000000,1786560795242000000,0
workspaceModel.entityStorageSnapshotImpl.instances.count,1786560768721000000,1786560795242000000,24
workspaceModel.cachedValue.from.cache.count,1786560768721000000,1786560795242000000,35
workspaceModel.workspaceFileIndexContributor.registerFileSets.ms,1786560768721000000,1786560795242000000,136
MEM.ramPlusSwapMinusFileMappingsBytes,1786560768721000000,1786560795242000000,1650626560
OS.loadAverage,1786560768721000000,1786560795242000000,6.0390625
JVM.newThreadsCount,1786560768721000000,1786560795242000000,169
JVM.totalSafepointCount,1786560768721000000,1786560795242000000,230
JVM.maxThreadCount,1786560768721000000,1786560795242000000,133
JVM.committedHeapBytes,1786560768721000000,1786560795242000000,581959680
MEM.ramBytes,1786560768721000000,1786560795242000000,2308317184
JVM.totalTimeToSafepointsMs,1786560768721000000,1786560795242000000,83
JVM.GC.collectionTimesMs,1786560768721000000,1786560795242000000,538
JVM.usedHeapBytes,1786560768721000000,1786560795242000000,400624080
JVM.totalCpuTimeMs,1786560768721000000,1786560795242000000,112910
JVM.totalBytesAllocated,1786560768721000000,1786560795242000000,3243313320
JVM.maxHeapBytes,1786560768721000000,1786560795242000000,2147483648
JVM.threadCount,1786560768721000000,1786560795242000000,129
JVM.totalTimeAtSafepointsMs,1786560768721000000,1786560795242000000,600
JVM.usedNativeBytes,1786560768721000000,1786560795242000000,398288920
MEM.fileMappingsRamBytes,1786560768721000000,1786560795242000000,657600512
MEM.ramMinusFileMappingsBytes,1786560768721000000,1786560795242000000,1650626560
JVM.GC.collections,1786560768721000000,1786560795242000000,57
JVM.totalDirectByteBuffersBytes,1786560768721000000,1786560795242000000,61896229
writeAction.median.wait.ms,1786560768721000000,1786560795242000000,300
DiskQueryRelay.tasksRequested,1786560768721000000,1786560795242000000,1550
DiskQueryRelay.taskExecutionTotalTimeUs,1786560768721000000,1786560795242000000,610941
LowMemory.gcLoad,1786560768721000000,1786560795242000000,0.0
writeAction.wait.ms,1786560768721000000,1786560795242000000,370
writeAction.max.wait.ms,1786560768721000000,1786560795242000000,354
writeAction.count,1786560768721000000,1786560795242000000,10
LowMemory.gcOverloaded,1786560768721000000,1786560795242000000,0
DiskQueryRelay.tasksExecuted,1786560768721000000,1786560795242000000,1550
DiskQueryRelay.taskWaitingTotalTimeUs,1786560768721000000,1786560795242000000,829043
