# OpenTelemetry Metrics report: .csv, 4 fields: 
# <metric name>, <period start, nanoseconds>, <period end, nanoseconds>, <metric value>
# See CsvMetricsExporter for details.
# 
# NAME, PERIOD_START_NANOS, PERIOD_END_NANOS, VALUE
JVM.threadCount,1786563566580000000,1786563592723000000,128
JVM.GC.collections,1786563566580000000,1786563592723000000,58
MEM.ramBytes,1786563566580000000,1786563592723000000,1715380224
JVM.newThreadsCount,1786563566580000000,1786563592723000000,161
MEM.ramMinusFileMappingsBytes,1786563566580000000,1786563592723000000,1074098176
JVM.totalDirectByteBuffersBytes,1786563566580000000,1786563592723000000,15991131
JVM.totalSafepointCount,1786563566580000000,1786563592723000000,222
OS.loadAverage,1786563566580000000,1786563592723000000,8.14453125
JVM.totalTimeToSafepointsMs,1786563566580000000,1786563592723000000,75
JVM.totalTimeAtSafepointsMs,1786563566580000000,1786563592723000000,716
workspaceModel.moduleManagerBridge.build.module.graph.ms,1786563566580000000,1786563592723000000,4
workspaceModel.mutableEntityStorage.replace.by.source.ms,1786563566580000000,1786563592723000000,26
workspaceModel.delayed.project.synchronizer.sync.ms,1786563566580000000,1786563592723000000,173
workspaceModel.moduleManagerBridge.new.nonPersistent.module.ms,1786563566580000000,1786563592723000000,0
workspaceModel.moduleManagerBridge.create.module.instance.ms,1786563566580000000,1786563592723000000,0
jps.global.get.library.ms,1786563566580000000,1786563592723000000,0
workspaceModel.global.updates.count,1786563566580000000,1786563592723000000,1
workspaceModel.load.cache.from.file.ms,1786563566580000000,1786563592723000000,339
jps.apply.loaded.storage.ms,1786563566580000000,1786563592723000000,35
workspaceModel.do.save.caches.ms,1786563566580000000,1786563592723000000,132
jps.global.get.libraries.ms,1786563566580000000,1786563592723000000,1
workspaceModel.moduleBridge.facet.initialization.ms,1786563566580000000,1786563592723000000,74
workspaceModel.mutableEntityStorage.modify.entity.ms,1786563566580000000,1786563592723000000,3
workspaceModel.mutableEntityStorage.mutable.vfurl.index.ms,1786563566580000000,1786563592723000000,0
jps.module.iml.entities.serializer.load.entities.ms,1786563566580000000,1786563592723000000,36
jps.module.dependency.index.workspace.model.listener.on.changed.ms,1786563566580000000,1786563592723000000,1
jps.load.initial.state.ms,1786563566580000000,1786563592723000000,50
jps.save.global.entities.ms,1786563566580000000,1786563592723000000,42
jps.library.entities.serializer.save.entities.ms,1786563566580000000,1786563592723000000,0
jps.storage.jps.conf.reader.load.component.ms,1786563566580000000,1786563592723000000,4
jps.library.entities.serializer.load.entities.ms,1786563566580000000,1786563592723000000,0
workspaceModel.moduleBridgeLoader.loading.modules.ms,1786563566580000000,1786563592723000000,365
workspaceModel.mutableEntityStorage.put.entity.ms,1786563566580000000,1786563592723000000,11
workspaceModel.moduleManagerBridge.load.module.ms,1786563566580000000,1786563592723000000,0
jps.global.initialize.library.bridges.after.loading.ms,1786563566580000000,1786563592723000000,4
jps.app.storage.content.writer.save.component.ms,1786563566580000000,1786563592723000000,9
workspaceModel.moduleManagerBridge.newModule.ms,1786563566580000000,1786563592723000000,0
workspaceModel.save.cache.to.file.ms,1786563566580000000,1786563592723000000,132
workspaceModel.mutableEntityStorage.changeLog.addReplaceEventForRemovedParent.ms,1786563566580000000,1786563592723000000,0
jps.global.handle.changed.events.ms,1786563566580000000,1786563592723000000,0
workspaceModel.mutableEntityStorage.instances.count,1786563566580000000,1786563592723000000,35
workspaceModel.global.apply.state.to.project.builder.ms,1786563566580000000,1786563592723000000,6
workspaceModel.mutableEntityStorage.entities.ms,1786563566580000000,1786563592723000000,0
jps.artifact.entities.serializer.save.entities.ms,1786563566580000000,1786563592723000000,0
workspaceModel.mutableEntityStorage.collect.changes.ms,1786563566580000000,1786563592723000000,4
workspaceModel.moduleManagerBridge.set.unloadedModules.ms,1786563566580000000,1786563592723000000,0
workspaceModel.load.cache.metadata.from.file.ms,1786563566580000000,1786563592723000000,44
jps.app.storage.content.reader.load.component.ms,1786563566580000000,1786563592723000000,4
jps.project.serializers.load.ms,1786563566580000000,1786563592723000000,65
workspaceModel.global.apply.state.to.project.ms,1786563566580000000,1786563592723000000,153
workspaceModel.mutableEntityStorage.changeLog.addReplaceEventForNewParent.ms,1786563566580000000,1786563592723000000,1
jps.save.changed.project.entities.ms,1786563566580000000,1786563592723000000,2
jps.facet.change.listener.before.change.events.ms,1786563566580000000,1786563592723000000,0
workspaceModel.mutableEntityStorage.changeLog.addReplaceEventForNewChild.ms,1786563566580000000,1786563592723000000,1
jps.project.serializers.save.ms,1786563566580000000,1786563592723000000,2
workspaceModel.moduleManagerBridge.get.modules.ms,1786563566580000000,1786563592723000000,0
jps.global.get.library.by.name.ms,1786563566580000000,1786563592723000000,0
jps.reload.project.entities.ms,1786563566580000000,1786563592723000000,0
jps.global.initialize.library.bridges.ms,1786563566580000000,1786563592723000000,1
workspaceModel.global.updates.ms,1786563566580000000,1786563592723000000,17
workspaceModel.mutableEntityStorage.changeLog.addReplaceEventForRemovedChild.ms,1786563566580000000,1786563592723000000,0
workspaceModel.mutableEntityStorage.add.entity.ms,1786563566580000000,1786563592723000000,49
jps.global.handle.before.change.events.ms,1786563566580000000,1786563592723000000,0
workspaceModel.mutableEntityStorage.apply.changes.from.ms,1786563566580000000,1786563592723000000,17
workspaceModel.sync.entities.ms,1786563566580000000,1786563592723000000,0
jps.module.iml.entities.serializer.save.entities.ms,1786563566580000000,1786563592723000000,0
workspaceModel.mutableEntityStorage.has.same.entities.ms,1786563566580000000,1786563592723000000,0
workspaceModel.mutableEntityStorage.resolve.ms,1786563566580000000,1786563592723000000,0
workspaceModel.mutableEntityStorage.hasReferrers.ms,1786563566580000000,1786563592723000000,0
workspaceModel.moduleBridge.before.changed.ms,1786563566580000000,1786563592723000000,0
workspaceModel.mutableEntityStorage.to.snapshot.ms,1786563566580000000,1786563592723000000,7
workspaceModel.mutableEntityStorage.entities.by.source.ms,1786563566580000000,1786563592723000000,1
workspaceModel.moduleManagerBridge.load.all.modules.ms,1786563566580000000,1786563592723000000,57
jps.facet.change.listener.process.change.events.ms,1786563566580000000,1786563592723000000,4
workspaceModel.moduleBridge.update.option.ms,1786563566580000000,1786563592723000000,0
workspaceModel.mutableEntityStorage.referrers.ms,1786563566580000000,1786563592723000000,0
jps.facet.change.listener.init.bridge.ms,1786563566580000000,1786563592723000000,3
jps.load.project.to.empty.storage.ms,1786563566580000000,1786563592723000000,133
workspaceModel.orphan.listener.update.ms,1786563566580000000,1786563592723000000,7
workspaceModel.mutableEntityStorage.remove.entity.ms,1786563566580000000,1786563592723000000,0
jps.artifact.entities.serializer.load.entities.ms,1786563566580000000,1786563592723000000,0
workspaceModel.mutableEntityStorage.mutable.ext.mapping.ms,1786563566580000000,1786563592723000000,3
FilePageCache.pageLoadsAboveSizeThreshold,1786563566580000000,1786563592723000000,0
FilePageCache.totalPageDisposalsUs,1786563566580000000,1786563592723000000,6421
DirectByteBufferAllocator.misses,1786563566580000000,1786563592723000000,420
StorageLockContext.competingThreads.avg,1786563566580000000,1786563592723000000,0.54
DirectByteBufferAllocator.hits,1786563566580000000,1786563592723000000,3
FilePageCache.pageHits,1786563566580000000,1786563592723000000,0
FilePageCache.totalPageLoadsUs,1786563566580000000,1786563592723000000,793300
DirectByteBufferAllocator.reclaimed,1786563566580000000,1786563592723000000,49
MappedFileStorage.totalTimeSpentOnMappingUs,1786563566580000000,1786563592723000000,30608
StorageLockContext.competingThreads.max,1786563566580000000,1786563592723000000,15
MappedFileStorage.totalBytesMapped,1786563566580000000,1786563592723000000,0
DirectByteBufferAllocator.disposed,1786563566580000000,1786563592723000000,416
FilePageCache.maxCacheSizeInBytes,1786563566580000000,1786563592723000000,434126848
MappedFileStorage.storages,1786563566580000000,1786563592723000000,0
FilePageCache.disposedBuffers,1786563566580000000,1786563592723000000,423
FilePageCache.uncachedFileAccess,1786563566580000000,1786563592723000000,317
FilePageCache.pageFastCacheHits,1786563566580000000,1786563592723000000,11980
FilePageCache.pageLoads,1786563566580000000,1786563592723000000,423
DirectByteBufferAllocator.totalSizeOfBuffersAllocatedInBytes,1786563566580000000,1786563592723000000,1073152
FileChannelInterruptsRetryer.totalRetriedAttempts,1786563566580000000,1786563592723000000,0
DirectByteBufferAllocator.totalSizeOfBuffersCachedInBytes,1786563566580000000,1786563592723000000,43032576
FilePageCache.maxRegisteredFiles,1786563566580000000,1786563592723000000,1106
StorageLockContext.competingThreads.90P,1786563566580000000,1786563592723000000,0
MappedFileStorage.totalPagesMapped,1786563566580000000,1786563592723000000,0
FilePageCache.capacityInBytes,1786563566580000000,1786563592723000000,629145600
cacheStateStorage.get.counter,1786563566580000000,1786563592723000000,27
cacheStateStorage.set.duration,1786563566580000000,1786563592723000000,27
cacheStateStorage.set.counter,1786563566580000000,1786563592723000000,15
cacheStateStorage.get.duration,1786563566580000000,1786563592723000000,271
compiler.ArtifactManagerBridge.dropMappings.ms,1786563566580000000,1786563592723000000,0
compiler.ArtifactManagerBridge.addArtifact.ms,1786563566580000000,1786563592723000000,0
compiler.ArtifactManagerBridge.findArtifact.ms,1786563566580000000,1786563592723000000,0
compiler.ArtifactManagerBridge.initBridges.ms,1786563566580000000,1786563592723000000,2
compiler.ArtifactManagerBridge.commit.ms,1786563566580000000,1786563592723000000,0
compiler.ArtifactVirtualFileListener.propertyChanged.ms,1786563566580000000,1786563592723000000,0
compiler.ArtifactVirtualFileListener.filePathChanged.ms,1786563566580000000,1786563592723000000,0
compiler.ArtifactManagerBridge.getArtifacts.ms,1786563566580000000,1786563592723000000,0
compiler.ArtifactManagerBridge.getArtifactsByType.ms,1786563566580000000,1786563592723000000,6
VFS.invertedFileNameIndex.requests,1786563566580000000,1786563592723000000,0
VFS.rootsCount,1786563566580000000,1786563592723000000,0.0
VFS.fileChildByName,1786563566580000000,1786563592723000000,4589
VFS.fileByIdCache.misses,1786563566580000000,1786563592723000000,36
VFS.folderCaseSensitivityReads,1786563566580000000,1786563592723000000,0
VFS.fileByIdCache.hits,1786563566580000000,1786563592723000000,0
writeAction.count,1786563566580000000,1786563592723000000,13
DiskQueryRelay.taskExecutionTotalTimeUs,1786563566580000000,1786563592723000000,1502174
writeAction.max.wait.ms,1786563566580000000,1786563592723000000,448
writeAction.wait.ms,1786563566580000000,1786563592723000000,458
writeAction.median.wait.ms,1786563566580000000,1786563592723000000,400
LowMemory.gcOverloaded,1786563566580000000,1786563592723000000,0
DiskQueryRelay.taskWaitingTotalTimeUs,1786563566580000000,1786563592723000000,1618615
DiskQueryRelay.tasksExecuted,1786563566580000000,1786563592723000000,1265
LowMemory.gcLoad,1786563566580000000,1786563592723000000,0.0015434928679696704
DiskQueryRelay.tasksRequested,1786563566580000000,1786563592723000000,1265
workspaceModel.cachedValue.from.cache.count,1786563566580000000,1786563592723000000,35
workspaceModel.initializing.ms,1786563566580000000,1786563592723000000,6
workspaceModel.workspaceFileIndexContributor.registerFileSets.ms,1786563566580000000,1786563592723000000,130
workspaceModel.on.before.changed.ms,1786563566580000000,1786563592723000000,51
workspaceModel.full.replace.project.model.ms,1786563566580000000,1786563592723000000,6
workspaceModel.workspaceFileIndexData.processFileSets.ms,1786563566580000000,1786563592723000000,0
workspaceModel.workspaceFileIndexData.markDirty.ms,1786563566580000000,1786563592723000000,0
workspaceModel.cachedValueWithParameters.total.get.count,1786563566580000000,1786563592723000000,0
workspaceModel.workspaceFileIndexData.updateDirtyEntities.ms,1786563566580000000,1786563592723000000,0
workspaceModel.cachedValueWithParameters.from.cache.count,1786563566580000000,1786563592723000000,0
workspaceModel.cachedValue.calculated.count,1786563566580000000,1786563592723000000,14
workspaceModel.workspaceFileIndexData.getPackageName.ms,1786563566580000000,1786563592723000000,1
workspaceModel.workspaceFileIndexData.getFileInfo.ms,1786563566580000000,1786563592723000000,230
workspaceModel.check.recursive.update.ms,1786563566580000000,1786563592723000000,0
workspaceModel.workspaceFileIndexData.onEntitiesChanged.ms,1786563566580000000,1786563592723000000,2
workspaceModel.to.snapshot.ms,1786563566580000000,1786563592723000000,0
workspaceModel.loading.total.ms,1786563566580000000,1786563592723000000,325
workspaceModel.collect.changes.ms,1786563566580000000,1786563592723000000,0
workspaceModel.workspaceFileIndexData.init.ms,1786563566580000000,1786563592723000000,71
workspaceModel.replace.project.model.ms,1786563566580000000,1786563592723000000,0
workspaceModel.loading.from.cache.ms,1786563566580000000,1786563592723000000,312
workspaceModel.updates.count,1786563566580000000,1786563592723000000,4
workspaceModel.cachedValue.clear.count,1786563566580000000,1786563592723000000,0
workspaceModel.workspaceFileIndexData.getDirectoriesByPackageName.ms,1786563566580000000,1786563592723000000,0
workspaceModel.on.changed.ms,1786563566580000000,1786563592723000000,47
workspaceModel.updates.precise.ms,1786563566580000000,1786563592723000000,26
workspaceModel.cachedValueWithParameters.clear.count,1786563566580000000,1786563592723000000,0
workspaceModel.cachedValue.total.get.count,1786563566580000000,1786563592723000000,49
workspaceModel.updates.ms,1786563566580000000,1786563592723000000,138
workspaceModel.workspaceFileIndexData.instances.count,1786563566580000000,1786563592723000000,1
workspaceModel.workspaceFileIndexData.visitFileSets.ms,1786563566580000000,1786563592723000000,7
workspaceModel.cachedValueWithParameters.calculated.count,1786563566580000000,1786563592723000000,0
workspaceModel.entityStorageSnapshotImpl.instances.count,1786563566580000000,1786563592723000000,24
workspaceModel.pre.handlers.ms,1786563566580000000,1786563592723000000,1
workspaceModel.init.bridges.ms,1786563566580000000,1786563592723000000,6
workspaceModel.update.unloaded.entities.ms,1786563566580000000,1786563592723000000,0
Indexes.entries.lookups,1786563566580000000,1786563592723000000,80
Indexes.allKeys.lookupDuration90PMs,1786563566580000000,1786563592723000000,0.0
Indexes.allKeys.lookupDurationAvgMs,1786563566580000000,1786563592723000000,0.0
Indexes.stubs.lookupDurationMaxMs,1786563566580000000,1786563592723000000,0.0
Indexing.cache.totalCacheEvicted,1786563566580000000,1786563592723000000,4
Indexing.cache.totalCacheMisses,1786563566580000000,1786563592723000000,4
Indexing.writesQueuedMax,1786563566580000000,1786563592723000000,0
Indexing.writer_2.totalTimeSpentWritingMs,1786563566580000000,1786563592723000000,0
Indexing.writesQueuedMin,1786563566580000000,1786563592723000000,0
Indexing.writer_3.totalTimeSpentWritingMs,1786563566580000000,1786563592723000000,0
Indexes.allKeys.lookupDurationMaxMs,1786563566580000000,1786563592723000000,0.0
Indexes.entries.lookupDurationAvgMs,1786563566580000000,1786563592723000000,4.6
Indexes.allKeys.lookups,1786563566580000000,1786563592723000000,0
Indexing.writer_0.totalTimeSpentWritingMs,1786563566580000000,1786563592723000000,0
Indexes.stubs.lookupDurationAvgMs,1786563566580000000,1786563592723000000,0.0
Indexes.stubs.lookups,1786563566580000000,1786563592723000000,0
Indexing.cache.totalCacheAccesses,1786563566580000000,1786563592723000000,4
Indexes.stubs.lookupDuration90PMs,1786563566580000000,1786563592723000000,0.0
Indexing.writesQueuedAvg,1786563566580000000,1786563592723000000,0.0
Indexing.totalTimeIndexersSleptMs,1786563566580000000,1786563592723000000,0
Indexes.entries.lookupDurationMaxMs,1786563566580000000,1786563592723000000,13.0
Indexing.writer_1.totalTimeSpentWritingMs,1786563566580000000,1786563592723000000,0
Indexes.entries.lookupDuration90PMs,1786563566580000000,1786563592723000000,10.0
