# OpenTelemetry Metrics report: .csv, 4 fields: 
# <metric name>, <period start, nanoseconds>, <period end, nanoseconds>, <metric value>
# See CsvMetricsExporter for details.
# 
# NAME, PERIOD_START_NANOS, PERIOD_END_NANOS, VALUE
FilePageCache.pageHits,1786563529424000000,1786563548592000000,0
FilePageCache.totalPageDisposalsUs,1786563529424000000,1786563548592000000,5279
StorageLockContext.competingThreads.max,1786563529424000000,1786563548592000000,0
FilePageCache.maxCacheSizeInBytes,1786563529424000000,1786563548592000000,426795008
LowMemory.gcLoad,1786563529424000000,1786563548592000000,0.0
DiskQueryRelay.taskWaitingTotalTimeUs,1786563529424000000,1786563548592000000,611649
DiskQueryRelay.tasksRequested,1786563529424000000,1786563548592000000,1904
writeAction.max.wait.ms,1786563529424000000,1786563548592000000,2
writeAction.wait.ms,1786563529424000000,1786563548592000000,9
LowMemory.gcOverloaded,1786563529424000000,1786563548592000000,0
writeAction.median.wait.ms,1786563529424000000,1786563548592000000,0
DiskQueryRelay.tasksExecuted,1786563529424000000,1786563548592000000,1904
writeAction.count,1786563529424000000,1786563548592000000,12
DiskQueryRelay.taskExecutionTotalTimeUs,1786563529424000000,1786563548592000000,286272
JVM.GC.collections,1786563529424000000,1786563548592000000,50
MEM.ramMinusFileMappingsBytes,1786563529424000000,1786563548592000000,1565220864
JVM.totalCpuTimeMs,1786563529424000000,1786563548592000000,94800
JVM.newThreadsCount,1786563529424000000,1786563548592000000,168
JVM.maxThreadCount,1786563529424000000,1786563548592000000,135
JVM.totalTimeToSafepointsMs,1786563529424000000,1786563548592000000,57
JVM.totalDirectByteBuffersBytes,1786563529424000000,1786563548592000000,52022053
JVM.totalBytesAllocated,1786563529424000000,1786563548592000000,2534919328
MEM.ramPlusSwapMinusFileMappingsBytes,1786563529424000000,1786563548592000000,1565220864
JVM.totalTimeAtSafepointsMs,1786563529424000000,1786563548592000000,486
JVM.usedNativeBytes,1786563529424000000,1786563548592000000,378608664
JVM.GC.collectionTimesMs,1786563529424000000,1786563548592000000,455
JVM.totalSafepointCount,1786563529424000000,1786563548592000000,183
MEM.fileMappingsRamBytes,1786563529424000000,1786563548592000000,639569920
MEM.ramBytes,1786563529424000000,1786563548592000000,2205171712
OS.loadAverage,1786563529424000000,1786563548592000000,4.263671875
JVM.committedHeapBytes,1786563529424000000,1786563548592000000,535822336
JVM.threadCount,1786563529424000000,1786563548592000000,122
JVM.maxHeapBytes,1786563529424000000,1786563548592000000,2147483648
JVM.usedHeapBytes,1786563529424000000,1786563548592000000,425897400
workspaceModel.mutableEntityStorage.changeLog.addReplaceEventForNewParent.ms,1786563529424000000,1786563548592000000,2
workspaceModel.mutableEntityStorage.mutable.vfurl.index.ms,1786563529424000000,1786563548592000000,0
workspaceModel.mutableEntityStorage.has.same.entities.ms,1786563529424000000,1786563548592000000,0
jps.apply.loaded.storage.ms,1786563529424000000,1786563548592000000,26
jps.artifact.entities.serializer.save.entities.ms,1786563529424000000,1786563548592000000,0
workspaceModel.mutableEntityStorage.referrers.ms,1786563529424000000,1786563548592000000,0
jps.load.project.to.empty.storage.ms,1786563529424000000,1786563548592000000,123
jps.app.storage.content.reader.load.component.ms,1786563529424000000,1786563548592000000,5
workspaceModel.moduleManagerBridge.new.nonPersistent.module.ms,1786563529424000000,1786563548592000000,0
workspaceModel.moduleManagerBridge.load.module.ms,1786563529424000000,1786563548592000000,0
workspaceModel.mutableEntityStorage.apply.changes.from.ms,1786563529424000000,1786563548592000000,16
workspaceModel.delayed.project.synchronizer.sync.ms,1786563529424000000,1786563548592000000,154
jps.global.get.library.by.name.ms,1786563529424000000,1786563548592000000,0
workspaceModel.mutableEntityStorage.changeLog.addReplaceEventForNewChild.ms,1786563529424000000,1786563548592000000,1
workspaceModel.mutableEntityStorage.add.entity.ms,1786563529424000000,1786563548592000000,43
workspaceModel.moduleManagerBridge.build.module.graph.ms,1786563529424000000,1786563548592000000,4
workspaceModel.moduleManagerBridge.set.unloadedModules.ms,1786563529424000000,1786563548592000000,0
workspaceModel.mutableEntityStorage.hasReferrers.ms,1786563529424000000,1786563548592000000,0
workspaceModel.moduleManagerBridge.get.modules.ms,1786563529424000000,1786563548592000000,0
workspaceModel.do.save.caches.ms,1786563529424000000,1786563548592000000,113
jps.save.changed.project.entities.ms,1786563529424000000,1786563548592000000,2
workspaceModel.load.cache.metadata.from.file.ms,1786563529424000000,1786563548592000000,49
workspaceModel.global.apply.state.to.project.builder.ms,1786563529424000000,1786563548592000000,5
workspaceModel.mutableEntityStorage.entities.ms,1786563529424000000,1786563548592000000,2
workspaceModel.sync.entities.ms,1786563529424000000,1786563548592000000,0
workspaceModel.moduleManagerBridge.create.module.instance.ms,1786563529424000000,1786563548592000000,0
jps.global.handle.before.change.events.ms,1786563529424000000,1786563548592000000,0
jps.global.initialize.library.bridges.after.loading.ms,1786563529424000000,1786563548592000000,3
workspaceModel.moduleBridge.before.changed.ms,1786563529424000000,1786563548592000000,0
workspaceModel.mutableEntityStorage.changeLog.addReplaceEventForRemovedChild.ms,1786563529424000000,1786563548592000000,0
workspaceModel.load.cache.from.file.ms,1786563529424000000,1786563548592000000,340
jps.storage.jps.conf.reader.load.component.ms,1786563529424000000,1786563548592000000,4
jps.artifact.entities.serializer.load.entities.ms,1786563529424000000,1786563548592000000,0
jps.facet.change.listener.before.change.events.ms,1786563529424000000,1786563548592000000,1
workspaceModel.mutableEntityStorage.resolve.ms,1786563529424000000,1786563548592000000,1
jps.facet.change.listener.init.bridge.ms,1786563529424000000,1786563548592000000,3
jps.load.initial.state.ms,1786563529424000000,1786563548592000000,43
jps.project.serializers.load.ms,1786563529424000000,1786563548592000000,61
workspaceModel.moduleManagerBridge.load.all.modules.ms,1786563529424000000,1786563548592000000,78
jps.global.initialize.library.bridges.ms,1786563529424000000,1786563548592000000,2
workspaceModel.mutableEntityStorage.changeLog.addReplaceEventForRemovedParent.ms,1786563529424000000,1786563548592000000,0
workspaceModel.global.updates.count,1786563529424000000,1786563548592000000,1
workspaceModel.orphan.listener.update.ms,1786563529424000000,1786563548592000000,7
workspaceModel.save.cache.to.file.ms,1786563529424000000,1786563548592000000,108
jps.module.iml.entities.serializer.save.entities.ms,1786563529424000000,1786563548592000000,0
workspaceModel.mutableEntityStorage.collect.changes.ms,1786563529424000000,1786563548592000000,2
workspaceModel.moduleBridgeLoader.loading.modules.ms,1786563529424000000,1786563548592000000,520
jps.global.handle.changed.events.ms,1786563529424000000,1786563548592000000,0
jps.save.global.entities.ms,1786563529424000000,1786563548592000000,80
jps.reload.project.entities.ms,1786563529424000000,1786563548592000000,0
jps.library.entities.serializer.load.entities.ms,1786563529424000000,1786563548592000000,0
workspaceModel.mutableEntityStorage.entities.by.source.ms,1786563529424000000,1786563548592000000,1
jps.global.get.libraries.ms,1786563529424000000,1786563548592000000,0
workspaceModel.moduleManagerBridge.newModule.ms,1786563529424000000,1786563548592000000,0
workspaceModel.moduleBridge.update.option.ms,1786563529424000000,1786563548592000000,0
jps.facet.change.listener.process.change.events.ms,1786563529424000000,1786563548592000000,4
jps.project.serializers.save.ms,1786563529424000000,1786563548592000000,2
workspaceModel.mutableEntityStorage.remove.entity.ms,1786563529424000000,1786563548592000000,0
workspaceModel.moduleBridge.facet.initialization.ms,1786563529424000000,1786563548592000000,60
workspaceModel.mutableEntityStorage.replace.by.source.ms,1786563529424000000,1786563548592000000,26
jps.app.storage.content.writer.save.component.ms,1786563529424000000,1786563548592000000,10
workspaceModel.mutableEntityStorage.instances.count,1786563529424000000,1786563548592000000,35
workspaceModel.mutableEntityStorage.modify.entity.ms,1786563529424000000,1786563548592000000,2
workspaceModel.mutableEntityStorage.put.entity.ms,1786563529424000000,1786563548592000000,11
workspaceModel.global.updates.ms,1786563529424000000,1786563548592000000,15
workspaceModel.mutableEntityStorage.mutable.ext.mapping.ms,1786563529424000000,1786563548592000000,3
jps.module.dependency.index.workspace.model.listener.on.changed.ms,1786563529424000000,1786563548592000000,1
workspaceModel.global.apply.state.to.project.ms,1786563529424000000,1786563548592000000,147
workspaceModel.mutableEntityStorage.to.snapshot.ms,1786563529424000000,1786563548592000000,8
jps.global.get.library.ms,1786563529424000000,1786563548592000000,0
jps.library.entities.serializer.save.entities.ms,1786563529424000000,1786563548592000000,0
jps.module.iml.entities.serializer.load.entities.ms,1786563529424000000,1786563548592000000,32
NonBlockingReadAction.finalizedExecutionTimeUs,1786563529424000000,1786563548592000000,11554
NonBlockingReadAction.failedExecutionTimeUs,1786563529424000000,1786563548592000000,0
NonBlockingReadAction.failedExecutionsCount,1786563529424000000,1786563548592000000,0
AWTEventQueue.dispatchTimeTotalNS,1786563529424000000,1786563548592000000,8819477487
NonBlockingReadAction.finalizedExecutionsCount,1786563529424000000,1786563548592000000,8
cacheStateStorage.get.counter,1786563529424000000,1786563548592000000,27
cacheStateStorage.set.duration,1786563529424000000,1786563548592000000,28
cacheStateStorage.set.counter,1786563529424000000,1786563548592000000,15
cacheStateStorage.get.duration,1786563529424000000,1786563548592000000,258
Indexes.allKeys.lookupDuration90PMs,1786563529424000000,1786563548592000000,0.0
Indexing.totalTimeIndexersSleptMs,1786563529424000000,1786563548592000000,0
Indexes.entries.lookupDurationAvgMs,1786563529424000000,1786563548592000000,0.0
Indexing.writesQueuedMin,1786563529424000000,1786563548592000000,0
Indexing.writesQueuedAvg,1786563529424000000,1786563548592000000,0.0
Indexing.cache.totalCacheEvicted,1786563529424000000,1786563548592000000,4
Indexes.entries.lookupDurationMaxMs,1786563529424000000,1786563548592000000,0.0
Indexing.writer_2.totalTimeSpentWritingMs,1786563529424000000,1786563548592000000,0
Indexes.allKeys.lookups,1786563529424000000,1786563548592000000,0
Indexes.stubs.lookupDurationAvgMs,1786563529424000000,1786563548592000000,0.0
Indexes.allKeys.lookupDurationMaxMs,1786563529424000000,1786563548592000000,0.0
Indexes.stubs.lookupDurationMaxMs,1786563529424000000,1786563548592000000,0.0
Indexes.allKeys.lookupDurationAvgMs,1786563529424000000,1786563548592000000,0.0
Indexes.entries.lookups,1786563529424000000,1786563548592000000,80
Indexing.cache.totalCacheAccesses,1786563529424000000,1786563548592000000,4
Indexing.cache.totalCacheMisses,1786563529424000000,1786563548592000000,4
Indexing.writer_3.totalTimeSpentWritingMs,1786563529424000000,1786563548592000000,0
Indexing.writer_1.totalTimeSpentWritingMs,1786563529424000000,1786563548592000000,0
Indexing.writesQueuedMax,1786563529424000000,1786563548592000000,0
Indexes.entries.lookupDuration90PMs,1786563529424000000,1786563548592000000,0.0
Indexes.stubs.lookups,1786563529424000000,1786563548592000000,0
Indexes.stubs.lookupDuration90PMs,1786563529424000000,1786563548592000000,0.0
Indexing.writer_0.totalTimeSpentWritingMs,1786563529424000000,1786563548592000000,0
compiler.ArtifactManagerBridge.initBridges.ms,1786563529424000000,1786563548592000000,0
compiler.ArtifactVirtualFileListener.filePathChanged.ms,1786563529424000000,1786563548592000000,0
compiler.ArtifactManagerBridge.commit.ms,1786563529424000000,1786563548592000000,0
compiler.ArtifactManagerBridge.dropMappings.ms,1786563529424000000,1786563548592000000,0
compiler.ArtifactManagerBridge.getArtifacts.ms,1786563529424000000,1786563548592000000,0
compiler.ArtifactVirtualFileListener.propertyChanged.ms,1786563529424000000,1786563548592000000,0
compiler.ArtifactManagerBridge.addArtifact.ms,1786563529424000000,1786563548592000000,0
compiler.ArtifactManagerBridge.findArtifact.ms,1786563529424000000,1786563548592000000,0
compiler.ArtifactManagerBridge.getArtifactsByType.ms,1786563529424000000,1786563548592000000,2
