# OpenTelemetry Metrics report: .csv, 4 fields: 
# <metric name>, <period start, nanoseconds>, <period end, nanoseconds>, <metric value>
# See CsvMetricsExporter for details.
# 
# NAME, PERIOD_START_NANOS, PERIOD_END_NANOS, VALUE
workspaceModel.mutableEntityStorage.put.entity.ms,1786560556327000000,1786560582962000000,11
workspaceModel.global.updates.ms,1786560556327000000,1786560582962000000,23
jps.module.iml.entities.serializer.load.entities.ms,1786560556327000000,1786560582962000000,30
jps.global.get.library.ms,1786560556327000000,1786560582962000000,0
workspaceModel.orphan.listener.update.ms,1786560556327000000,1786560582962000000,5
jps.facet.change.listener.process.change.events.ms,1786560556327000000,1786560582962000000,4
workspaceModel.mutableEntityStorage.instances.count,1786560556327000000,1786560582962000000,35
jps.global.get.libraries.ms,1786560556327000000,1786560582962000000,3
workspaceModel.sync.entities.ms,1786560556327000000,1786560582962000000,0
jps.module.iml.entities.serializer.save.entities.ms,1786560556327000000,1786560582962000000,0
workspaceModel.mutableEntityStorage.has.same.entities.ms,1786560556327000000,1786560582962000000,0
workspaceModel.mutableEntityStorage.to.snapshot.ms,1786560556327000000,1786560582962000000,6
jps.artifact.entities.serializer.load.entities.ms,1786560556327000000,1786560582962000000,0
workspaceModel.mutableEntityStorage.collect.changes.ms,1786560556327000000,1786560582962000000,2
workspaceModel.moduleManagerBridge.get.modules.ms,1786560556327000000,1786560582962000000,0
jps.facet.change.listener.init.bridge.ms,1786560556327000000,1786560582962000000,2
workspaceModel.mutableEntityStorage.hasReferrers.ms,1786560556327000000,1786560582962000000,0
workspaceModel.load.cache.from.file.ms,1786560556327000000,1786560582962000000,357
workspaceModel.global.updates.count,1786560556327000000,1786560582962000000,1
workspaceModel.moduleManagerBridge.newModule.ms,1786560556327000000,1786560582962000000,0
workspaceModel.moduleBridge.facet.initialization.ms,1786560556327000000,1786560582962000000,58
workspaceModel.load.cache.metadata.from.file.ms,1786560556327000000,1786560582962000000,51
jps.app.storage.content.writer.save.component.ms,1786560556327000000,1786560582962000000,9
jps.load.initial.state.ms,1786560556327000000,1786560582962000000,49
workspaceModel.mutableEntityStorage.changeLog.addReplaceEventForRemovedChild.ms,1786560556327000000,1786560582962000000,0
workspaceModel.moduleManagerBridge.load.module.ms,1786560556327000000,1786560582962000000,0
jps.library.entities.serializer.save.entities.ms,1786560556327000000,1786560582962000000,0
jps.module.dependency.index.workspace.model.listener.on.changed.ms,1786560556327000000,1786560582962000000,1
workspaceModel.mutableEntityStorage.changeLog.addReplaceEventForNewParent.ms,1786560556327000000,1786560582962000000,1
workspaceModel.mutableEntityStorage.changeLog.addReplaceEventForRemovedParent.ms,1786560556327000000,1786560582962000000,0
workspaceModel.mutableEntityStorage.referrers.ms,1786560556327000000,1786560582962000000,0
workspaceModel.mutableEntityStorage.modify.entity.ms,1786560556327000000,1786560582962000000,2
jps.reload.project.entities.ms,1786560556327000000,1786560582962000000,0
jps.project.serializers.save.ms,1786560556327000000,1786560582962000000,2
workspaceModel.delayed.project.synchronizer.sync.ms,1786560556327000000,1786560582962000000,133
workspaceModel.moduleManagerBridge.new.nonPersistent.module.ms,1786560556327000000,1786560582962000000,0
workspaceModel.moduleManagerBridge.set.unloadedModules.ms,1786560556327000000,1786560582962000000,0
jps.save.global.entities.ms,1786560556327000000,1786560582962000000,42
workspaceModel.moduleBridge.update.option.ms,1786560556327000000,1786560582962000000,0
workspaceModel.global.apply.state.to.project.ms,1786560556327000000,1786560582962000000,149
workspaceModel.save.cache.to.file.ms,1786560556327000000,1786560582962000000,96
workspaceModel.moduleBridge.before.changed.ms,1786560556327000000,1786560582962000000,0
workspaceModel.mutableEntityStorage.resolve.ms,1786560556327000000,1786560582962000000,1
jps.global.handle.before.change.events.ms,1786560556327000000,1786560582962000000,0
jps.artifact.entities.serializer.save.entities.ms,1786560556327000000,1786560582962000000,0
workspaceModel.do.save.caches.ms,1786560556327000000,1786560582962000000,101
compiler.ArtifactManagerBridge.commit.ms,1786560556327000000,1786560582962000000,0
compiler.ArtifactManagerBridge.findArtifact.ms,1786560556327000000,1786560582962000000,0
compiler.ArtifactVirtualFileListener.propertyChanged.ms,1786560556327000000,1786560582962000000,0
compiler.ArtifactVirtualFileListener.filePathChanged.ms,1786560556327000000,1786560582962000000,0
compiler.ArtifactManagerBridge.getArtifactsByType.ms,1786560556327000000,1786560582962000000,6
compiler.ArtifactManagerBridge.initBridges.ms,1786560556327000000,1786560582962000000,1
compiler.ArtifactManagerBridge.addArtifact.ms,1786560556327000000,1786560582962000000,0
compiler.ArtifactManagerBridge.dropMappings.ms,1786560556327000000,1786560582962000000,0
compiler.ArtifactManagerBridge.getArtifacts.ms,1786560556327000000,1786560582962000000,0
writeAction.wait.ms,1786560556327000000,1786560582962000000,99
DiskQueryRelay.tasksRequested,1786560556327000000,1786560582962000000,1265
DiskQueryRelay.taskWaitingTotalTimeUs,1786560556327000000,1786560582962000000,1093115
LowMemory.gcOverloaded,1786560556327000000,1786560582962000000,0
writeAction.max.wait.ms,1786560556327000000,1786560582962000000,87
DiskQueryRelay.tasksExecuted,1786560556327000000,1786560582962000000,1265
writeAction.count,1786560556327000000,1786560582962000000,10
DiskQueryRelay.taskExecutionTotalTimeUs,1786560556327000000,1786560582962000000,982174
LowMemory.gcLoad,1786560556327000000,1786560582962000000,0.0
writeAction.median.wait.ms,1786560556327000000,1786560582962000000,0
JVM.committedHeapBytes,1786560556327000000,1786560582962000000,534773760
JVM.maxHeapBytes,1786560556327000000,1786560582962000000,2147483648
JVM.usedHeapBytes,1786560556327000000,1786560582962000000,460712216
JVM.newThreadsCount,1786560556327000000,1786560582962000000,166
JVM.totalTimeAtSafepointsMs,1786560556327000000,1786560582962000000,555
MEM.fileMappingsRamBytes,1786560556327000000,1786560582962000000,641781760
JVM.totalBytesAllocated,1786560556327000000,1786560582962000000,2806542392
JVM.threadCount,1786560556327000000,1786560582962000000,117
JVM.totalDirectByteBuffersBytes,1786560556327000000,1786560582962000000,54521008
JVM.totalTimeToSafepointsMs,1786560556327000000,1786560582962000000,70
JVM.maxThreadCount,1786560556327000000,1786560582962000000,132
JVM.totalCpuTimeMs,1786560556327000000,1786560582962000000,103810
MEM.ramBytes,1786560556327000000,1786560582962000000,2191966208
JVM.totalSafepointCount,1786560556327000000,1786560582962000000,232
JVM.GC.collections,1786560556327000000,1786560582962000000,53
MEM.ramMinusFileMappingsBytes,1786560556327000000,1786560582962000000,1550012416
JVM.usedNativeBytes,1786560556327000000,1786560582962000000,389071456
OS.loadAverage,1786560556327000000,1786560582962000000,6.20068359375
JVM.GC.collectionTimesMs,1786560556327000000,1786560582962000000,518
MEM.ramPlusSwapMinusFileMappingsBytes,1786560556327000000,1786560582962000000,1550012416
workspaceModel.loading.total.ms,1786560556327000000,1786560582962000000,340
workspaceModel.workspaceFileIndexData.processFileSets.ms,1786560556327000000,1786560582962000000,0
workspaceModel.to.snapshot.ms,1786560556327000000,1786560582962000000,1
workspaceModel.on.changed.ms,1786560556327000000,1786560582962000000,41
workspaceModel.workspaceFileIndexData.visitFileSets.ms,1786560556327000000,1786560582962000000,7
workspaceModel.workspaceFileIndexData.updateDirtyEntities.ms,1786560556327000000,1786560582962000000,0
workspaceModel.collect.changes.ms,1786560556327000000,1786560582962000000,0
workspaceModel.pre.handlers.ms,1786560556327000000,1786560582962000000,1
workspaceModel.updates.precise.ms,1786560556327000000,1786560582962000000,26
workspaceModel.init.bridges.ms,1786560556327000000,1786560582962000000,6
workspaceModel.cachedValueWithParameters.total.get.count,1786560556327000000,1786560582962000000,0
workspaceModel.workspaceFileIndexData.onEntitiesChanged.ms,1786560556327000000,1786560582962000000,2
workspaceModel.full.replace.project.model.ms,1786560556327000000,1786560582962000000,4
workspaceModel.workspaceFileIndexData.init.ms,1786560556327000000,1786560582962000000,70
workspaceModel.loading.from.cache.ms,1786560556327000000,1786560582962000000,327
workspaceModel.updates.count,1786560556327000000,1786560582962000000,4
workspaceModel.workspaceFileIndexData.getFileInfo.ms,1786560556327000000,1786560582962000000,279
workspaceModel.workspaceFileIndexData.getDirectoriesByPackageName.ms,1786560556327000000,1786560582962000000,0
workspaceModel.workspaceFileIndexData.markDirty.ms,1786560556327000000,1786560582962000000,0
workspaceModel.cachedValueWithParameters.calculated.count,1786560556327000000,1786560582962000000,0
workspaceModel.update.unloaded.entities.ms,1786560556327000000,1786560582962000000,0
workspaceModel.cachedValue.from.cache.count,1786560556327000000,1786560582962000000,36
workspaceModel.check.recursive.update.ms,1786560556327000000,1786560582962000000,1
workspaceModel.cachedValueWithParameters.from.cache.count,1786560556327000000,1786560582962000000,0
workspaceModel.workspaceFileIndexData.getPackageName.ms,1786560556327000000,1786560582962000000,0
workspaceModel.workspaceFileIndexData.instances.count,1786560556327000000,1786560582962000000,1
workspaceModel.cachedValueWithParameters.clear.count,1786560556327000000,1786560582962000000,0
workspaceModel.cachedValue.clear.count,1786560556327000000,1786560582962000000,0
workspaceModel.updates.ms,1786560556327000000,1786560582962000000,133
workspaceModel.on.before.changed.ms,1786560556327000000,1786560582962000000,52
workspaceModel.initializing.ms,1786560556327000000,1786560582962000000,6
workspaceModel.replace.project.model.ms,1786560556327000000,1786560582962000000,0
workspaceModel.cachedValue.total.get.count,1786560556327000000,1786560582962000000,50
workspaceModel.entityStorageSnapshotImpl.instances.count,1786560556327000000,1786560582962000000,24
workspaceModel.cachedValue.calculated.count,1786560556327000000,1786560582962000000,14
workspaceModel.workspaceFileIndexContributor.registerFileSets.ms,1786560556327000000,1786560582962000000,126
FilePageCache.totalPageLoadsUs,1786560556327000000,1786560582962000000,755944
FilePageCache.pageHits,1786560556327000000,1786560582962000000,0
DirectByteBufferAllocator.reclaimed,1786560556327000000,1786560582962000000,46
DirectByteBufferAllocator.misses,1786560556327000000,1786560582962000000,418
DirectByteBufferAllocator.totalSizeOfBuffersCachedInBytes,1786560556327000000,1786560582962000000,41967616
FilePageCache.totalPageDisposalsUs,1786560556327000000,1786560582962000000,5917
FilePageCache.pageLoads,1786560556327000000,1786560582962000000,421
StorageLockContext.competingThreads.90P,1786560556327000000,1786560582962000000,0
FileChannelInterruptsRetryer.totalRetriedAttempts,1786560556327000000,1786560582962000000,0
FilePageCache.pageFastCacheHits,1786560556327000000,1786560582962000000,11632
FilePageCache.maxRegisteredFiles,1786560556327000000,1786560582962000000,1106
FilePageCache.uncachedFileAccess,1786560556327000000,1786560582962000000,315
FilePageCache.maxCacheSizeInBytes,1786560556327000000,1786560582962000000,435183616
DirectByteBufferAllocator.totalSizeOfBuffersAllocatedInBytes,1786560556327000000,1786560582962000000,41967616
DirectByteBufferAllocator.hits,1786560556327000000,1786560582962000000,3
DirectByteBufferAllocator.disposed,1786560556327000000,1786560582962000000,375
StorageLockContext.competingThreads.avg,1786560556327000000,1786560582962000000,0.5294117647058824
FilePageCache.disposedBuffers,1786560556327000000,1786560582962000000,421
StorageLockContext.competingThreads.max,1786560556327000000,1786560582962000000,15
FilePageCache.pageLoadsAboveSizeThreshold,1786560556327000000,1786560582962000000,0
FilePageCache.capacityInBytes,1786560556327000000,1786560582962000000,629145600
cacheStateStorage.get.counter,1786560556327000000,1786560582962000000,27
cacheStateStorage.get.duration,1786560556327000000,1786560582962000000,233
cacheStateStorage.set.counter,1786560556327000000,1786560582962000000,15
cacheStateStorage.set.duration,1786560556327000000,1786560582962000000,22
