# OpenTelemetry Metrics report: .csv, 4 fields: 
# <metric name>, <period start, nanoseconds>, <period end, nanoseconds>, <metric value>
# See CsvMetricsExporter for details.
# 
# NAME, PERIOD_START_NANOS, PERIOD_END_NANOS, VALUE
workspaceModel.mutableEntityStorage.changeLog.addReplaceEventForNewChild.ms,1786560698162000000,1786560747534000000,0
workspaceModel.mutableEntityStorage.collect.changes.ms,1786560698162000000,1786560747534000000,1
jps.app.storage.content.writer.save.component.ms,1786560698162000000,1786560747534000000,69
workspaceModel.mutableEntityStorage.modify.entity.ms,1786560698162000000,1786560747534000000,1
jps.library.entities.serializer.save.entities.ms,1786560698162000000,1786560747534000000,0
workspaceModel.mutableEntityStorage.changeLog.addReplaceEventForRemovedParent.ms,1786560698162000000,1786560747534000000,0
jps.global.initialize.library.bridges.after.loading.ms,1786560698162000000,1786560747534000000,1
workspaceModel.global.apply.state.to.project.builder.ms,1786560698162000000,1786560747534000000,0
workspaceModel.moduleManagerBridge.build.module.graph.ms,1786560698162000000,1786560747534000000,0
workspaceModel.sync.entities.ms,1786560698162000000,1786560747534000000,0
workspaceModel.mutableEntityStorage.mutable.vfurl.index.ms,1786560698162000000,1786560747534000000,0
workspaceModel.mutableEntityStorage.add.entity.ms,1786560698162000000,1786560747534000000,27
workspaceModel.global.updates.ms,1786560698162000000,1786560747534000000,12
workspaceModel.moduleManagerBridge.load.all.modules.ms,1786560698162000000,1786560747534000000,0
jps.global.handle.before.change.events.ms,1786560698162000000,1786560747534000000,0
workspaceModel.moduleManagerBridge.set.unloadedModules.ms,1786560698162000000,1786560747534000000,0
workspaceModel.mutableEntityStorage.entities.by.source.ms,1786560698162000000,1786560747534000000,1
workspaceModel.load.cache.metadata.from.file.ms,1786560698162000000,1786560747534000000,14
workspaceModel.moduleManagerBridge.get.modules.ms,1786560698162000000,1786560747534000000,1
jps.global.initialize.library.bridges.ms,1786560698162000000,1786560747534000000,0
jps.global.get.libraries.ms,1786560698162000000,1786560747534000000,161
jps.global.get.library.by.name.ms,1786560698162000000,1786560747534000000,0
NonBlockingReadAction.failedExecutionsCount,1786560698162000000,1786560747534000000,0
NonBlockingReadAction.finalizedExecutionsCount,1786560698162000000,1786560747534000000,16
NonBlockingReadAction.finalizedExecutionTimeUs,1786560698162000000,1786560747534000000,382821
AWTEventQueue.dispatchTimeTotalNS,1786560698162000000,1786560747534000000,5872513033
NonBlockingReadAction.failedExecutionTimeUs,1786560698162000000,1786560747534000000,0
workspaceModel.full.replace.project.model.ms,1786560698162000000,1786560747534000000,0
workspaceModel.collect.changes.ms,1786560698162000000,1786560747534000000,0
workspaceModel.check.recursive.update.ms,1786560698162000000,1786560747534000000,0
workspaceModel.cachedValue.calculated.count,1786560698162000000,1786560747534000000,2
workspaceModel.update.unloaded.entities.ms,1786560698162000000,1786560747534000000,0
workspaceModel.updates.count,1786560698162000000,1786560747534000000,0
workspaceModel.init.bridges.ms,1786560698162000000,1786560747534000000,0
workspaceModel.updates.precise.ms,1786560698162000000,1786560747534000000,0
workspaceModel.cachedValue.total.get.count,1786560698162000000,1786560747534000000,18
workspaceModel.cachedValueWithParameters.total.get.count,1786560698162000000,1786560747534000000,0
workspaceModel.cachedValueWithParameters.from.cache.count,1786560698162000000,1786560747534000000,0
workspaceModel.cachedValueWithParameters.calculated.count,1786560698162000000,1786560747534000000,0
workspaceModel.loading.total.ms,1786560698162000000,1786560747534000000,76
workspaceModel.replace.project.model.ms,1786560698162000000,1786560747534000000,0
workspaceModel.cachedValue.clear.count,1786560698162000000,1786560747534000000,0
workspaceModel.entityStorageSnapshotImpl.instances.count,1786560698162000000,1786560747534000000,5
workspaceModel.pre.handlers.ms,1786560698162000000,1786560747534000000,0
workspaceModel.updates.ms,1786560698162000000,1786560747534000000,0
workspaceModel.on.before.changed.ms,1786560698162000000,1786560747534000000,0
workspaceModel.to.snapshot.ms,1786560698162000000,1786560747534000000,0
workspaceModel.loading.from.cache.ms,1786560698162000000,1786560747534000000,45
workspaceModel.initializing.ms,1786560698162000000,1786560747534000000,0
workspaceModel.cachedValueWithParameters.clear.count,1786560698162000000,1786560747534000000,0
workspaceModel.cachedValue.from.cache.count,1786560698162000000,1786560747534000000,16
workspaceModel.on.changed.ms,1786560698162000000,1786560747534000000,0
cacheStateStorage.get.counter,1786560698162000000,1786560747534000000,10
cacheStateStorage.get.duration,1786560698162000000,1786560747534000000,23
cacheStateStorage.set.duration,1786560698162000000,1786560747534000000,24
cacheStateStorage.set.counter,1786560698162000000,1786560747534000000,8
lexer.HTML.size.bytes,1786560698162000000,1786560747534000000,1
parser.HTML.time.ns,1786560698162000000,1786560747534000000,3122302
writeAction.median.wait.ms,1786560698162000000,1786560747534000000,0
DiskQueryRelay.tasksExecuted,1786560698162000000,1786560747534000000,119
parser.HTML.size.bytes,1786560698162000000,1786560747534000000,1
writeAction.max.wait.ms,1786560698162000000,1786560747534000000,2
writeAction.count,1786560698162000000,1786560747534000000,12
DiskQueryRelay.taskExecutionTotalTimeUs,1786560698162000000,1786560747534000000,10826
lexer.VTL.time.ns,1786560698162000000,1786560747534000000,1619248
parser.VTL.size.bytes,1786560698162000000,1786560747534000000,138
DiskQueryRelay.taskWaitingTotalTimeUs,1786560698162000000,1786560747534000000,53876
DiskQueryRelay.tasksRequested,1786560698162000000,1786560747534000000,119
parser.VTL.time.ns,1786560698162000000,1786560747534000000,1706301
lexer.HTML.time.ns,1786560698162000000,1786560747534000000,217353
writeAction.wait.ms,1786560698162000000,1786560747534000000,2
lexer.VTL.size.bytes,1786560698162000000,1786560747534000000,138
FilePageCache.maxCacheSizeInBytes,1786560698162000000,1786560747534000000,403701760
FilePageCache.uncachedFileAccess,1786560698162000000,1786560747534000000,280
FilePageCache.disposedBuffers,1786560698162000000,1786560747534000000,388
FilePageCache.maxRegisteredFiles,1786560698162000000,1786560747534000000,1078
FilePageCache.pageHits,1786560698162000000,1786560747534000000,0
FilePageCache.pageLoads,1786560698162000000,1786560747534000000,388
StorageLockContext.competingThreads.90P,1786560698162000000,1786560747534000000,0
StorageLockContext.competingThreads.avg,1786560698162000000,1786560747534000000,0.10309278350515463
DirectByteBufferAllocator.misses,1786560698162000000,1786560747534000000,385
FileChannelInterruptsRetryer.totalRetriedAttempts,1786560698162000000,1786560747534000000,0
DirectByteBufferAllocator.reclaimed,1786560698162000000,1786560747534000000,43
DirectByteBufferAllocator.totalSizeOfBuffersAllocatedInBytes,1786560698162000000,1786560747534000000,41943040
DirectByteBufferAllocator.totalSizeOfBuffersCachedInBytes,1786560698162000000,1786560747534000000,41943040
FilePageCache.pageLoadsAboveSizeThreshold,1786560698162000000,1786560747534000000,0
FilePageCache.totalPageDisposalsUs,1786560698162000000,1786560747534000000,5308
FilePageCache.capacityInBytes,1786560698162000000,1786560747534000000,629145600
FilePageCache.totalPageLoadsUs,1786560698162000000,1786560747534000000,668367
FilePageCache.pageFastCacheHits,1786560698162000000,1786560747534000000,11317
StorageLockContext.competingThreads.max,1786560698162000000,1786560747534000000,10
DirectByteBufferAllocator.disposed,1786560698162000000,1786560747534000000,345
DirectByteBufferAllocator.hits,1786560698162000000,1786560747534000000,3
