# OpenTelemetry Metrics report: .csv, 4 fields: 
# <metric name>, <period start, nanoseconds>, <period end, nanoseconds>, <metric value>
# See CsvMetricsExporter for details.
# 
# NAME, PERIOD_START_NANOS, PERIOD_END_NANOS, VALUE
Indexing.cache.totalCacheEvicted,1786563316891000000,1786563370989000000,0
Indexing.writesQueuedMin,1786563316891000000,1786563370989000000,0
Indexes.stubs.lookups,1786563316891000000,1786563370989000000,0
Indexing.writer_1.totalTimeSpentWritingMs,1786563316891000000,1786563370989000000,0
Indexes.stubs.lookupDuration90PMs,1786563316891000000,1786563370989000000,0.0
Indexing.cache.totalCacheAccesses,1786563316891000000,1786563370989000000,0
Indexing.totalTimeIndexersSleptMs,1786563316891000000,1786563370989000000,0
Indexes.entries.lookupDuration90PMs,1786563316891000000,1786563370989000000,0.0
Indexes.allKeys.lookups,1786563316891000000,1786563370989000000,0
Indexes.allKeys.lookupDurationMaxMs,1786563316891000000,1786563370989000000,0.0
Indexes.entries.lookups,1786563316891000000,1786563370989000000,1
FilePageCache.pageFastCacheHits,1786563316891000000,1786563370989000000,11319
StorageLockContext.competingThreads.avg,1786563316891000000,1786563370989000000,0.0
FilePageCache.pageLoads,1786563316891000000,1786563370989000000,388
FilePageCache.maxRegisteredFiles,1786563316891000000,1786563370989000000,1078
FilePageCache.disposedBuffers,1786563316891000000,1786563370989000000,388
DirectByteBufferAllocator.reclaimed,1786563316891000000,1786563370989000000,43
FilePageCache.uncachedFileAccess,1786563316891000000,1786563370989000000,280
FilePageCache.pageHits,1786563316891000000,1786563370989000000,0
FileChannelInterruptsRetryer.totalRetriedAttempts,1786563316891000000,1786563370989000000,0
DirectByteBufferAllocator.totalSizeOfBuffersAllocatedInBytes,1786563316891000000,1786563370989000000,41943040
FilePageCache.maxCacheSizeInBytes,1786563316891000000,1786563370989000000,403701760
FilePageCache.capacityInBytes,1786563316891000000,1786563370989000000,629145600
FilePageCache.totalPageLoadsUs,1786563316891000000,1786563370989000000,681809
DirectByteBufferAllocator.misses,1786563316891000000,1786563370989000000,385
FilePageCache.pageLoadsAboveSizeThreshold,1786563316891000000,1786563370989000000,0
DirectByteBufferAllocator.disposed,1786563316891000000,1786563370989000000,345
DirectByteBufferAllocator.hits,1786563316891000000,1786563370989000000,3
FilePageCache.totalPageDisposalsUs,1786563316891000000,1786563370989000000,5938
StorageLockContext.competingThreads.max,1786563316891000000,1786563370989000000,0
DirectByteBufferAllocator.totalSizeOfBuffersCachedInBytes,1786563316891000000,1786563370989000000,41943040
StorageLockContext.competingThreads.90P,1786563316891000000,1786563370989000000,0
workspaceModel.init.bridges.ms,1786563316891000000,1786563370989000000,0
workspaceModel.entityStorageSnapshotImpl.instances.count,1786563316891000000,1786563370989000000,5
workspaceModel.cachedValue.total.get.count,1786563316891000000,1786563370989000000,18
workspaceModel.cachedValueWithParameters.total.get.count,1786563316891000000,1786563370989000000,0
workspaceModel.cachedValue.from.cache.count,1786563316891000000,1786563370989000000,16
workspaceModel.cachedValueWithParameters.from.cache.count,1786563316891000000,1786563370989000000,0
workspaceModel.replace.project.model.ms,1786563316891000000,1786563370989000000,0
workspaceModel.cachedValue.calculated.count,1786563316891000000,1786563370989000000,2
workspaceModel.check.recursive.update.ms,1786563316891000000,1786563370989000000,0
workspaceModel.loading.from.cache.ms,1786563316891000000,1786563370989000000,50
workspaceModel.update.unloaded.entities.ms,1786563316891000000,1786563370989000000,0
workspaceModel.collect.changes.ms,1786563316891000000,1786563370989000000,0
workspaceModel.loading.total.ms,1786563316891000000,1786563370989000000,60
workspaceModel.on.changed.ms,1786563316891000000,1786563370989000000,0
workspaceModel.initializing.ms,1786563316891000000,1786563370989000000,0
workspaceModel.on.before.changed.ms,1786563316891000000,1786563370989000000,0
workspaceModel.updates.precise.ms,1786563316891000000,1786563370989000000,0
workspaceModel.updates.count,1786563316891000000,1786563370989000000,0
workspaceModel.to.snapshot.ms,1786563316891000000,1786563370989000000,0
workspaceModel.pre.handlers.ms,1786563316891000000,1786563370989000000,0
workspaceModel.cachedValueWithParameters.clear.count,1786563316891000000,1786563370989000000,0
workspaceModel.cachedValue.clear.count,1786563316891000000,1786563370989000000,0
workspaceModel.full.replace.project.model.ms,1786563316891000000,1786563370989000000,0
workspaceModel.cachedValueWithParameters.calculated.count,1786563316891000000,1786563370989000000,0
workspaceModel.updates.ms,1786563316891000000,1786563370989000000,0
parser.VTL.time.ns,1786563316891000000,1786563370989000000,2396344
parser.HTML.size.bytes,1786563316891000000,1786563370989000000,1
writeAction.wait.ms,1786563316891000000,1786563370989000000,1
DiskQueryRelay.taskExecutionTotalTimeUs,1786563316891000000,1786563370989000000,12930
writeAction.count,1786563316891000000,1786563370989000000,12
parser.HTML.time.ns,1786563316891000000,1786563370989000000,3299872
lexer.VTL.time.ns,1786563316891000000,1786563370989000000,1865170
DiskQueryRelay.tasksRequested,1786563316891000000,1786563370989000000,119
DiskQueryRelay.taskWaitingTotalTimeUs,1786563316891000000,1786563370989000000,72170
lexer.HTML.time.ns,1786563316891000000,1786563370989000000,258389
writeAction.median.wait.ms,1786563316891000000,1786563370989000000,0
DiskQueryRelay.tasksExecuted,1786563316891000000,1786563370989000000,119
parser.VTL.size.bytes,1786563316891000000,1786563370989000000,138
lexer.VTL.size.bytes,1786563316891000000,1786563370989000000,138
lexer.HTML.size.bytes,1786563316891000000,1786563370989000000,1
writeAction.max.wait.ms,1786563316891000000,1786563370989000000,1
