# OpenTelemetry Metrics report: .csv, 4 fields: 
# <metric name>, <period start, nanoseconds>, <period end, nanoseconds>, <metric value>
# See CsvMetricsExporter for details.
# 
# NAME, PERIOD_START_NANOS, PERIOD_END_NANOS, VALUE
Indexes.stubs.lookupDurationMaxMs,1786562695938000000,1786562755937000000,0.0
Indexes.entries.lookupDurationAvgMs,1786562695938000000,1786562755937000000,0.0
Indexes.allKeys.lookupDurationMaxMs,1786562695938000000,1786562755937000000,0.0
Indexing.writesQueuedMin,1786562695938000000,1786562755937000000,0
Indexing.writer_0.totalTimeSpentWritingMs,1786562695938000000,1786562755937000000,0
Indexes.stubs.lookups,1786562695938000000,1786562755937000000,0
Indexing.cache.totalCacheMisses,1786562695938000000,1786562755937000000,0
Indexes.entries.lookupDurationMaxMs,1786562695938000000,1786562755937000000,0.0
Indexing.totalTimeIndexersSleptMs,1786562695938000000,1786562755937000000,0
Indexes.stubs.lookupDurationAvgMs,1786562695938000000,1786562755937000000,0.0
Indexes.entries.lookups,1786562695938000000,1786562755937000000,0
Indexes.entries.lookupDuration90PMs,1786562695938000000,1786562755937000000,0.0
Indexes.allKeys.lookupDuration90PMs,1786562695938000000,1786562755937000000,0.0
Indexing.writer_2.totalTimeSpentWritingMs,1786562695938000000,1786562755937000000,0
Indexes.allKeys.lookups,1786562695938000000,1786562755937000000,0
Indexing.writesQueuedAvg,1786562695938000000,1786562755937000000,0.0
Indexing.writer_1.totalTimeSpentWritingMs,1786562695938000000,1786562755937000000,0
Indexing.writer_3.totalTimeSpentWritingMs,1786562695938000000,1786562755937000000,0
Indexes.stubs.lookupDuration90PMs,1786562695938000000,1786562755937000000,0.0
Indexing.cache.totalCacheEvicted,1786562695938000000,1786562755937000000,0
Indexing.cache.totalCacheAccesses,1786562695938000000,1786562755937000000,0
compiler.ArtifactVirtualFileListener.propertyChanged.ms,1786562695938000000,1786562755937000000,0
compiler.ArtifactManagerBridge.getArtifactsByType.ms,1786562695938000000,1786562755937000000,0
compiler.ArtifactManagerBridge.dropMappings.ms,1786562695938000000,1786562755937000000,0
compiler.ArtifactManagerBridge.initBridges.ms,1786562695938000000,1786562755937000000,0
compiler.ArtifactManagerBridge.addArtifact.ms,1786562695938000000,1786562755937000000,0
compiler.ArtifactManagerBridge.findArtifact.ms,1786562695938000000,1786562755937000000,0
compiler.ArtifactManagerBridge.getArtifacts.ms,1786562695938000000,1786562755937000000,0
compiler.ArtifactVirtualFileListener.filePathChanged.ms,1786562695938000000,1786562755937000000,0
compiler.ArtifactManagerBridge.commit.ms,1786562695938000000,1786562755937000000,0
VFS.contentStorage.recordsStoredCompressed,1786562695938000000,1786562755937000000,0
VFS.contentStorage.recordsReadSize,1786562695938000000,1786562755937000000,0
VFS.contentStorage.recordsStored,1786562695938000000,1786562755937000000,0
VFS.cache.directoriesCreated,1786562695938000000,1786562755937000000,0
VFS.cache.segmentsCreated,1786562695938000000,1786562755937000000,0
VFS.cache.segments,1786562695938000000,1786562755937000000,28.0
VFS.contentStorage.recordsUncompressedSize,1786562695938000000,1786562755937000000,0
VFS.invertedFileNameIndex.requests,1786562695938000000,1786562755937000000,0
FileNameCache.totalMisses,1786562695938000000,1786562755937000000,0
FileNameCache.queries,1786562695938000000,1786562755937000000,0
VFS.contentStorage.recordsStoredSize,1786562695938000000,1786562755937000000,0
VFS.contentStorage.recordsDecompressionTimeUs,1786562695938000000,1786562755937000000,0
VFS.folderCaseSensitivityReads,1786562695938000000,1786562755937000000,0
VFS.cache.filesCreated,1786562695938000000,1786562755937000000,0
VFS.fileByIdCache.misses,1786562695938000000,1786562755937000000,0
VFS.fileChildByName,1786562695938000000,1786562755937000000,0
VFS.contentStorage.recordsReadDecompressed,1786562695938000000,1786562755937000000,0
VFS.rootsCount,1786562695938000000,1786562755937000000,13.0
VFS.contentStorage.recordsDeduplicated,1786562695938000000,1786562755937000000,0
VFS.fileByIdCache.hits,1786562695938000000,1786562755937000000,0
VFS.contentStorage.recordsRead,1786562695938000000,1786562755937000000,0
JVM.GC.collections,1786562695938000000,1786562755937000000,0
JVM.totalTimeAtSafepointsMs,1786562695938000000,1786562755937000000,2
MEM.ramPlusSwapMinusFileMappingsBytes,1786562695938000000,1786562755937000000,1101922304
JVM.totalCpuTimeMs,1786562695938000000,1786562755937000000,4130
MEM.ramBytes,1786562695938000000,1786562755937000000,1741967360
OS.loadAverage,1786562695938000000,1786562755937000000,2.13623046875
MEM.ramMinusFileMappingsBytes,1786562695938000000,1786562755937000000,1101922304
JVM.maxHeapBytes,1786562695938000000,1786562755937000000,2147483648
JVM.totalSafepointCount,1786562695938000000,1786562755937000000,34
JVM.threadCount,1786562695938000000,1786562755937000000,52
JVM.usedNativeBytes,1786562695938000000,1786562755937000000,389534664
JVM.totalDirectByteBuffersBytes,1786562695938000000,1786562755937000000,9037867
JVM.totalTimeToSafepointsMs,1786562695938000000,1786562755937000000,1
JVM.usedHeapBytes,1786562695938000000,1786562755937000000,357087664
JVM.totalBytesAllocated,1786562695938000000,1786562755937000000,37125536
JVM.newThreadsCount,1786562695938000000,1786562755937000000,2
JVM.GC.collectionTimesMs,1786562695938000000,1786562755937000000,0
JVM.maxThreadCount,1786562695938000000,1786562755937000000,140
JVM.committedHeapBytes,1786562695938000000,1786562755937000000,492830720
MEM.fileMappingsRamBytes,1786562695938000000,1786562755937000000,639954944
jps.storage.jps.conf.reader.load.component.ms,1786562695938000000,1786562755937000000,0
workspaceModel.save.cache.to.file.ms,1786562695938000000,1786562755937000000,0
workspaceModel.moduleBridge.before.changed.ms,1786562695938000000,1786562755937000000,0
workspaceModel.moduleManagerBridge.set.unloadedModules.ms,1786562695938000000,1786562755937000000,0
workspaceModel.moduleManagerBridge.load.all.modules.ms,1786562695938000000,1786562755937000000,0
workspaceModel.moduleManagerBridge.new.nonPersistent.module.ms,1786562695938000000,1786562755937000000,0
workspaceModel.moduleBridgeLoader.loading.modules.ms,1786562695938000000,1786562755937000000,0
jps.apply.loaded.storage.ms,1786562695938000000,1786562755937000000,0
workspaceModel.mutableEntityStorage.changeLog.addReplaceEventForRemovedParent.ms,1786562695938000000,1786562755937000000,0
jps.project.serializers.load.ms,1786562695938000000,1786562755937000000,0
workspaceModel.load.cache.from.file.ms,1786562695938000000,1786562755937000000,0
workspaceModel.mutableEntityStorage.mutable.vfurl.index.ms,1786562695938000000,1786562755937000000,0
jps.reload.project.entities.ms,1786562695938000000,1786562755937000000,0
workspaceModel.moduleManagerBridge.create.module.instance.ms,1786562695938000000,1786562755937000000,0
workspaceModel.global.updates.count,1786562695938000000,1786562755937000000,0
workspaceModel.moduleManagerBridge.load.module.ms,1786562695938000000,1786562755937000000,0
jps.library.entities.serializer.save.entities.ms,1786562695938000000,1786562755937000000,0
workspaceModel.delayed.project.synchronizer.sync.ms,1786562695938000000,1786562755937000000,0
workspaceModel.moduleBridge.update.option.ms,1786562695938000000,1786562755937000000,0
workspaceModel.mutableEntityStorage.changeLog.addReplaceEventForRemovedChild.ms,1786562695938000000,1786562755937000000,0
jps.library.entities.serializer.load.entities.ms,1786562695938000000,1786562755937000000,0
workspaceModel.moduleManagerBridge.build.module.graph.ms,1786562695938000000,1786562755937000000,0
workspaceModel.moduleManagerBridge.newModule.ms,1786562695938000000,1786562755937000000,0
workspaceModel.orphan.listener.update.ms,1786562695938000000,1786562755937000000,0
workspaceModel.mutableEntityStorage.add.entity.ms,1786562695938000000,1786562755937000000,0
jps.global.get.libraries.ms,1786562695938000000,1786562755937000000,0
workspaceModel.global.apply.state.to.project.builder.ms,1786562695938000000,1786562755937000000,0
workspaceModel.mutableEntityStorage.put.entity.ms,1786562695938000000,1786562755937000000,0
jps.facet.change.listener.process.change.events.ms,1786562695938000000,1786562755937000000,0
workspaceModel.mutableEntityStorage.hasReferrers.ms,1786562695938000000,1786562755937000000,0
jps.artifact.entities.serializer.save.entities.ms,1786562695938000000,1786562755937000000,0
workspaceModel.mutableEntityStorage.referrers.ms,1786562695938000000,1786562755937000000,0
jps.load.initial.state.ms,1786562695938000000,1786562755937000000,0
workspaceModel.mutableEntityStorage.apply.changes.from.ms,1786562695938000000,1786562755937000000,0
jps.global.handle.before.change.events.ms,1786562695938000000,1786562755937000000,0
jps.global.get.library.ms,1786562695938000000,1786562755937000000,0
jps.global.get.library.by.name.ms,1786562695938000000,1786562755937000000,0
workspaceModel.mutableEntityStorage.mutable.ext.mapping.ms,1786562695938000000,1786562755937000000,0
jps.global.initialize.library.bridges.ms,1786562695938000000,1786562755937000000,0
workspaceModel.load.cache.metadata.from.file.ms,1786562695938000000,1786562755937000000,0
workspaceModel.mutableEntityStorage.entities.ms,1786562695938000000,1786562755937000000,0
workspaceModel.sync.entities.ms,1786562695938000000,1786562755937000000,0
jps.module.iml.entities.serializer.save.entities.ms,1786562695938000000,1786562755937000000,0
jps.facet.change.listener.init.bridge.ms,1786562695938000000,1786562755937000000,0
jps.project.serializers.save.ms,1786562695938000000,1786562755937000000,0
workspaceModel.mutableEntityStorage.entities.by.source.ms,1786562695938000000,1786562755937000000,0
workspaceModel.do.save.caches.ms,1786562695938000000,1786562755937000000,0
jps.load.project.to.empty.storage.ms,1786562695938000000,1786562755937000000,0
workspaceModel.moduleManagerBridge.get.modules.ms,1786562695938000000,1786562755937000000,0
jps.module.iml.entities.serializer.load.entities.ms,1786562695938000000,1786562755937000000,0
jps.global.handle.changed.events.ms,1786562695938000000,1786562755937000000,0
workspaceModel.mutableEntityStorage.changeLog.addReplaceEventForNewParent.ms,1786562695938000000,1786562755937000000,0
jps.save.global.entities.ms,1786562695938000000,1786562755937000000,0
workspaceModel.mutableEntityStorage.modify.entity.ms,1786562695938000000,1786562755937000000,0
jps.global.initialize.library.bridges.after.loading.ms,1786562695938000000,1786562755937000000,0
workspaceModel.mutableEntityStorage.has.same.entities.ms,1786562695938000000,1786562755937000000,0
workspaceModel.mutableEntityStorage.changeLog.addReplaceEventForNewChild.ms,1786562695938000000,1786562755937000000,0
workspaceModel.mutableEntityStorage.to.snapshot.ms,1786562695938000000,1786562755937000000,0
workspaceModel.mutableEntityStorage.resolve.ms,1786562695938000000,1786562755937000000,0
jps.artifact.entities.serializer.load.entities.ms,1786562695938000000,1786562755937000000,0
jps.app.storage.content.reader.load.component.ms,1786562695938000000,1786562755937000000,0
workspaceModel.global.updates.ms,1786562695938000000,1786562755937000000,0
jps.save.changed.project.entities.ms,1786562695938000000,1786562755937000000,0
workspaceModel.global.apply.state.to.project.ms,1786562695938000000,1786562755937000000,0
workspaceModel.mutableEntityStorage.instances.count,1786562695938000000,1786562755937000000,0
workspaceModel.moduleBridge.facet.initialization.ms,1786562695938000000,1786562755937000000,0
workspaceModel.mutableEntityStorage.collect.changes.ms,1786562695938000000,1786562755937000000,0
jps.app.storage.content.writer.save.component.ms,1786562695938000000,1786562755937000000,0
jps.facet.change.listener.before.change.events.ms,1786562695938000000,1786562755937000000,0
jps.module.dependency.index.workspace.model.listener.on.changed.ms,1786562695938000000,1786562755937000000,0
workspaceModel.mutableEntityStorage.replace.by.source.ms,1786562695938000000,1786562755937000000,0
workspaceModel.mutableEntityStorage.remove.entity.ms,1786562695938000000,1786562755937000000,0
DiskQueryRelay.taskWaitingTotalTimeUs,1786562755937000000,1786562815937000000,0
writeAction.max.wait.ms,1786562755937000000,1786562815937000000,360
writeAction.wait.ms,1786562755937000000,1786562815937000000,0
writeAction.count,1786562755937000000,1786562815937000000,0
DiskQueryRelay.tasksRequested,1786562755937000000,1786562815937000000,0
DiskQueryRelay.taskExecutionTotalTimeUs,1786562755937000000,1786562815937000000,0
LowMemory.gcOverloaded,1786562755937000000,1786562815937000000,0
DiskQueryRelay.tasksExecuted,1786562755937000000,1786562815937000000,0
writeAction.median.wait.ms,1786562755937000000,1786562815937000000,300
LowMemory.gcLoad,1786562755937000000,1786562815937000000,4.6071003860884553E-4
FlushQueue.waitingTimeAvgNs,1786562755937000000,1786562815937000000,502091.29411764705
FlushQueue.tasksExecuted,1786562755937000000,1786562815937000000,68
NonBlockingReadAction.failedExecutionsCount,1786562755937000000,1786562815937000000,0
FlushQueue.executionTimeAvgNs,1786562755937000000,1786562815937000000,179600.9411764706
AWTEventQueue.eventsDispatched,1786562755937000000,1786562815937000000,185
FlushQueue.queueSizeAvg,1786562755937000000,1786562815937000000,0.04411764705882353
WriteAction.executionsCount,1786562755937000000,1786562815937000000,0
AWTEventQueue.dispatchTime90PNs,1786562755937000000,1786562815937000000,913407
AWTEventQueue.dispatchTimeMaxNs,1786562755937000000,1786562815937000000,2523135
NonBlockingReadAction.finalizedExecutionsCount,1786562755937000000,1786562815937000000,0
FlushQueue.executionTime90PNs,1786562755937000000,1786562815937000000,248831
FlushQueue.queueSize90P,1786562755937000000,1786562815937000000,0
AWTEventQueue.dispatchTimeAvgNs,1786562755937000000,1786562815937000000,422916.15135135135
FlushQueue.waitingTimeMaxNs,1786562755937000000,1786562815937000000,720895
FlushQueue.executionTimeMaxNs,1786562755937000000,1786562815937000000,606207
ReadAction.executionsCount,1786562755937000000,1786562815937000000,4
AWTEventQueue.dispatchTimeTotalNS,1786562755937000000,1786562815937000000,78249444
FlushQueue.queueSizeMax,1786562755937000000,1786562815937000000,1
FlushQueue.waitingTime90PNs,1786562755937000000,1786562815937000000,622591
NonBlockingReadAction.failedExecutionTimeUs,1786562755937000000,1786562815937000000,0
NonBlockingReadAction.finalizedExecutionTimeUs,1786562755937000000,1786562815937000000,0
cacheStateStorage.get.counter,1786562755937000000,1786562815937000000,0
cacheStateStorage.set.counter,1786562755937000000,1786562815937000000,0
cacheStateStorage.set.duration,1786562755937000000,1786562815937000000,0
cacheStateStorage.get.duration,1786562755937000000,1786562815937000000,0
StreamlinedBlobStorage.totalLiveRecordsCapacityBytes,1786562755937000000,1786562815937000000,0
MappedFileStorage.storages,1786562755937000000,1786562815937000000,16
DirectByteBufferAllocator.disposed,1786562755937000000,1786562815937000000,0
DirectByteBufferAllocator.totalSizeOfBuffersCachedInBytes,1786562755937000000,1786562815937000000,41959424
DirectByteBufferAllocator.misses,1786562755937000000,1786562815937000000,0
StreamlinedBlobStorage.recordsDeleted,1786562755937000000,1786562815937000000,0
StreamlinedBlobStorage.recordsAllocated,1786562755937000000,1786562815937000000,0
FilePageCache.pageFastCacheHits,1786562755937000000,1786562815937000000,0
DirectByteBufferAllocator.reclaimed,1786562755937000000,1786562815937000000,0
FilePageCache.totalPageLoadsUs,1786562755937000000,1786562815937000000,0
StorageLockContext.competingThreads.max,1786562755937000000,1786562815937000000,0
StreamlinedBlobStorage.recordsRelocated,1786562755937000000,1786562815937000000,0
StreamlinedBlobStorage.totalLiveRecordsPayloadBytes,1786562755937000000,1786562815937000000,0
FileChannelInterruptsRetryer.totalRetriedAttempts,1786562755937000000,1786562815937000000,0
MappedFileStorage.totalPagesMapped,1786562755937000000,1786562815937000000,16
FilePageCache.pageHits,1786562755937000000,1786562815937000000,0
MappedFileStorage.totalTimeSpentOnMappingUs,1786562755937000000,1786562815937000000,36308
FilePageCache.uncachedFileAccess,1786562755937000000,1786562815937000000,0
FilePageCache.capacityInBytes,1786562755937000000,1786562815937000000,629145600
FilePageCache.pageLoads,1786562755937000000,1786562815937000000,0
StorageLockContext.competingThreads.90P,1786562755937000000,1786562815937000000,0
FilePageCache.disposedBuffers,1786562755937000000,1786562815937000000,0
FilePageCache.totalPageDisposalsUs,1786562755937000000,1786562815937000000,0
DirectByteBufferAllocator.totalSizeOfBuffersAllocatedInBytes,1786562755937000000,1786562815937000000,0
MappedFileStorage.totalBytesMapped,1786562755937000000,1786562815937000000,202637312
FilePageCache.maxCacheSizeInBytes,1786562755937000000,1786562815937000000,463486976
FilePageCache.maxRegisteredFiles,1786562755937000000,1786562815937000000,1106
DirectByteBufferAllocator.hits,1786562755937000000,1786562815937000000,0
StorageLockContext.competingThreads.avg,1786562755937000000,1786562815937000000,0.0
FilePageCache.pageLoadsAboveSizeThreshold,1786562755937000000,1786562815937000000,0
workspaceModel.cachedValue.clear.count,1786562755937000000,1786562815937000000,0
workspaceModel.on.before.changed.ms,1786562755937000000,1786562815937000000,0
workspaceModel.init.bridges.ms,1786562755937000000,1786562815937000000,0
workspaceModel.collect.changes.ms,1786562755937000000,1786562815937000000,0
workspaceModel.entityStorageSnapshotImpl.instances.count,1786562755937000000,1786562815937000000,0
workspaceModel.workspaceFileIndexData.visitFileSets.ms,1786562755937000000,1786562815937000000,0
workspaceModel.updates.precise.ms,1786562755937000000,1786562815937000000,0
workspaceModel.on.changed.ms,1786562755937000000,1786562815937000000,0
workspaceModel.cachedValue.total.get.count,1786562755937000000,1786562815937000000,0
workspaceModel.workspaceFileIndexData.markDirty.ms,1786562755937000000,1786562815937000000,0
workspaceModel.updates.count,1786562755937000000,1786562815937000000,0
workspaceModel.full.replace.project.model.ms,1786562755937000000,1786562815937000000,0
workspaceModel.workspaceFileIndexData.init.ms,1786562755937000000,1786562815937000000,0
workspaceModel.cachedValueWithParameters.calculated.count,1786562755937000000,1786562815937000000,0
workspaceModel.workspaceFileIndexData.instances.count,1786562755937000000,1786562815937000000,0
workspaceModel.loading.from.cache.ms,1786562755937000000,1786562815937000000,0
workspaceModel.replace.project.model.ms,1786562755937000000,1786562815937000000,0
workspaceModel.initializing.ms,1786562755937000000,1786562815937000000,0
workspaceModel.loading.total.ms,1786562755937000000,1786562815937000000,0
workspaceModel.workspaceFileIndexData.onEntitiesChanged.ms,1786562755937000000,1786562815937000000,0
workspaceModel.cachedValue.calculated.count,1786562755937000000,1786562815937000000,0
workspaceModel.workspaceFileIndexData.getPackageName.ms,1786562755937000000,1786562815937000000,0
workspaceModel.cachedValueWithParameters.clear.count,1786562755937000000,1786562815937000000,0
workspaceModel.update.unloaded.entities.ms,1786562755937000000,1786562815937000000,0
workspaceModel.pre.handlers.ms,1786562755937000000,1786562815937000000,0
workspaceModel.cachedValue.from.cache.count,1786562755937000000,1786562815937000000,0
workspaceModel.updates.ms,1786562755937000000,1786562815937000000,0
workspaceModel.cachedValueWithParameters.from.cache.count,1786562755937000000,1786562815937000000,0
workspaceModel.workspaceFileIndexContributor.registerFileSets.ms,1786562755937000000,1786562815937000000,0
workspaceModel.workspaceFileIndexData.getDirectoriesByPackageName.ms,1786562755937000000,1786562815937000000,0
workspaceModel.workspaceFileIndexData.processFileSets.ms,1786562755937000000,1786562815937000000,0
workspaceModel.to.snapshot.ms,1786562755937000000,1786562815937000000,0
workspaceModel.check.recursive.update.ms,1786562755937000000,1786562815937000000,0
workspaceModel.cachedValueWithParameters.total.get.count,1786562755937000000,1786562815937000000,0
workspaceModel.workspaceFileIndexData.getFileInfo.ms,1786562755937000000,1786562815937000000,0
workspaceModel.workspaceFileIndexData.updateDirtyEntities.ms,1786562755937000000,1786562815937000000,0
Indexes.allKeys.lookupDurationAvgMs,1786562755937000000,1786562815937000000,0.0
Indexing.writesQueuedMax,1786562755937000000,1786562815937000000,0
Indexes.stubs.lookupDurationMaxMs,1786562755937000000,1786562815937000000,0.0
Indexes.entries.lookupDurationAvgMs,1786562755937000000,1786562815937000000,0.0
Indexes.allKeys.lookupDurationMaxMs,1786562755937000000,1786562815937000000,0.0
Indexing.writesQueuedMin,1786562755937000000,1786562815937000000,0
Indexing.writer_0.totalTimeSpentWritingMs,1786562755937000000,1786562815937000000,0
Indexes.stubs.lookups,1786562755937000000,1786562815937000000,0
Indexing.cache.totalCacheMisses,1786562755937000000,1786562815937000000,0
Indexes.entries.lookupDurationMaxMs,1786562755937000000,1786562815937000000,0.0
Indexing.totalTimeIndexersSleptMs,1786562755937000000,1786562815937000000,0
Indexes.stubs.lookupDurationAvgMs,1786562755937000000,1786562815937000000,0.0
Indexes.entries.lookups,1786562755937000000,1786562815937000000,0
Indexes.entries.lookupDuration90PMs,1786562755937000000,1786562815937000000,0.0
Indexes.allKeys.lookupDuration90PMs,1786562755937000000,1786562815937000000,0.0
Indexing.writer_2.totalTimeSpentWritingMs,1786562755937000000,1786562815937000000,0
Indexes.allKeys.lookups,1786562755937000000,1786562815937000000,0
Indexing.writesQueuedAvg,1786562755937000000,1786562815937000000,0.0
Indexing.writer_1.totalTimeSpentWritingMs,1786562755937000000,1786562815937000000,0
Indexing.writer_3.totalTimeSpentWritingMs,1786562755937000000,1786562815937000000,0
Indexes.stubs.lookupDuration90PMs,1786562755937000000,1786562815937000000,0.0
Indexing.cache.totalCacheEvicted,1786562755937000000,1786562815937000000,0
Indexing.cache.totalCacheAccesses,1786562755937000000,1786562815937000000,0
compiler.ArtifactVirtualFileListener.propertyChanged.ms,1786562755937000000,1786562815937000000,0
compiler.ArtifactManagerBridge.getArtifactsByType.ms,1786562755937000000,1786562815937000000,0
compiler.ArtifactManagerBridge.dropMappings.ms,1786562755937000000,1786562815937000000,0
compiler.ArtifactManagerBridge.initBridges.ms,1786562755937000000,1786562815937000000,0
compiler.ArtifactManagerBridge.addArtifact.ms,1786562755937000000,1786562815937000000,0
compiler.ArtifactManagerBridge.findArtifact.ms,1786562755937000000,1786562815937000000,0
compiler.ArtifactManagerBridge.getArtifacts.ms,1786562755937000000,1786562815937000000,0
compiler.ArtifactVirtualFileListener.filePathChanged.ms,1786562755937000000,1786562815937000000,0
compiler.ArtifactManagerBridge.commit.ms,1786562755937000000,1786562815937000000,0
VFS.contentStorage.recordsStoredCompressed,1786562755937000000,1786562815937000000,0
VFS.contentStorage.recordsReadSize,1786562755937000000,1786562815937000000,0
VFS.contentStorage.recordsStored,1786562755937000000,1786562815937000000,0
VFS.cache.directoriesCreated,1786562755937000000,1786562815937000000,0
VFS.cache.segmentsCreated,1786562755937000000,1786562815937000000,0
VFS.cache.segments,1786562755937000000,1786562815937000000,28.0
VFS.contentStorage.recordsUncompressedSize,1786562755937000000,1786562815937000000,0
VFS.invertedFileNameIndex.requests,1786562755937000000,1786562815937000000,0
FileNameCache.totalMisses,1786562755937000000,1786562815937000000,0
FileNameCache.queries,1786562755937000000,1786562815937000000,0
VFS.contentStorage.recordsStoredSize,1786562755937000000,1786562815937000000,0
VFS.contentStorage.recordsDecompressionTimeUs,1786562755937000000,1786562815937000000,0
VFS.folderCaseSensitivityReads,1786562755937000000,1786562815937000000,0
VFS.cache.filesCreated,1786562755937000000,1786562815937000000,0
VFS.fileByIdCache.misses,1786562755937000000,1786562815937000000,0
VFS.fileChildByName,1786562755937000000,1786562815937000000,0
VFS.contentStorage.recordsReadDecompressed,1786562755937000000,1786562815937000000,0
VFS.rootsCount,1786562755937000000,1786562815937000000,13.0
VFS.contentStorage.recordsDeduplicated,1786562755937000000,1786562815937000000,0
VFS.fileByIdCache.hits,1786562755937000000,1786562815937000000,0
VFS.contentStorage.recordsRead,1786562755937000000,1786562815937000000,0
JVM.GC.collections,1786562755937000000,1786562815937000000,0
JVM.totalTimeAtSafepointsMs,1786562755937000000,1786562815937000000,1
MEM.ramPlusSwapMinusFileMappingsBytes,1786562755937000000,1786562815937000000,1103466496
JVM.totalCpuTimeMs,1786562755937000000,1786562815937000000,1970
MEM.ramBytes,1786562755937000000,1786562815937000000,1743511552
OS.loadAverage,1786562755937000000,1786562815937000000,1.67138671875
MEM.ramMinusFileMappingsBytes,1786562755937000000,1786562815937000000,1103466496
JVM.maxHeapBytes,1786562755937000000,1786562815937000000,2147483648
JVM.totalSafepointCount,1786562755937000000,1786562815937000000,18
JVM.threadCount,1786562755937000000,1786562815937000000,52
JVM.usedNativeBytes,1786562755937000000,1786562815937000000,390880696
JVM.totalDirectByteBuffersBytes,1786562755937000000,1786562815937000000,9037867
JVM.totalTimeToSafepointsMs,1786562755937000000,1786562815937000000,0
JVM.usedHeapBytes,1786562755937000000,1786562815937000000,372816304
JVM.totalBytesAllocated,1786562755937000000,1786562815937000000,15911960
JVM.newThreadsCount,1786562755937000000,1786562815937000000,0
JVM.GC.collectionTimesMs,1786562755937000000,1786562815937000000,0
JVM.maxThreadCount,1786562755937000000,1786562815937000000,140
JVM.committedHeapBytes,1786562755937000000,1786562815937000000,492830720
MEM.fileMappingsRamBytes,1786562755937000000,1786562815937000000,639954944
jps.storage.jps.conf.reader.load.component.ms,1786562755937000000,1786562815937000000,0
workspaceModel.save.cache.to.file.ms,1786562755937000000,1786562815937000000,0
workspaceModel.moduleBridge.before.changed.ms,1786562755937000000,1786562815937000000,0
workspaceModel.moduleManagerBridge.set.unloadedModules.ms,1786562755937000000,1786562815937000000,0
workspaceModel.moduleManagerBridge.load.all.modules.ms,1786562755937000000,1786562815937000000,0
workspaceModel.moduleManagerBridge.new.nonPersistent.module.ms,1786562755937000000,1786562815937000000,0
workspaceModel.moduleBridgeLoader.loading.modules.ms,1786562755937000000,1786562815937000000,0
jps.apply.loaded.storage.ms,1786562755937000000,1786562815937000000,0
workspaceModel.mutableEntityStorage.changeLog.addReplaceEventForRemovedParent.ms,1786562755937000000,1786562815937000000,0
jps.project.serializers.load.ms,1786562755937000000,1786562815937000000,0
workspaceModel.load.cache.from.file.ms,1786562755937000000,1786562815937000000,0
workspaceModel.mutableEntityStorage.mutable.vfurl.index.ms,1786562755937000000,1786562815937000000,0
jps.reload.project.entities.ms,1786562755937000000,1786562815937000000,0
workspaceModel.moduleManagerBridge.create.module.instance.ms,1786562755937000000,1786562815937000000,0
workspaceModel.global.updates.count,1786562755937000000,1786562815937000000,0
workspaceModel.moduleManagerBridge.load.module.ms,1786562755937000000,1786562815937000000,0
jps.library.entities.serializer.save.entities.ms,1786562755937000000,1786562815937000000,0
workspaceModel.delayed.project.synchronizer.sync.ms,1786562755937000000,1786562815937000000,0
workspaceModel.moduleBridge.update.option.ms,1786562755937000000,1786562815937000000,0
workspaceModel.mutableEntityStorage.changeLog.addReplaceEventForRemovedChild.ms,1786562755937000000,1786562815937000000,0
jps.library.entities.serializer.load.entities.ms,1786562755937000000,1786562815937000000,0
workspaceModel.moduleManagerBridge.build.module.graph.ms,1786562755937000000,1786562815937000000,0
workspaceModel.moduleManagerBridge.newModule.ms,1786562755937000000,1786562815937000000,0
workspaceModel.orphan.listener.update.ms,1786562755937000000,1786562815937000000,0
workspaceModel.mutableEntityStorage.add.entity.ms,1786562755937000000,1786562815937000000,0
jps.global.get.libraries.ms,1786562755937000000,1786562815937000000,0
workspaceModel.global.apply.state.to.project.builder.ms,1786562755937000000,1786562815937000000,0
workspaceModel.mutableEntityStorage.put.entity.ms,1786562755937000000,1786562815937000000,0
jps.facet.change.listener.process.change.events.ms,1786562755937000000,1786562815937000000,0
workspaceModel.mutableEntityStorage.hasReferrers.ms,1786562755937000000,1786562815937000000,0
jps.artifact.entities.serializer.save.entities.ms,1786562755937000000,1786562815937000000,0
workspaceModel.mutableEntityStorage.referrers.ms,1786562755937000000,1786562815937000000,0
jps.load.initial.state.ms,1786562755937000000,1786562815937000000,0
workspaceModel.mutableEntityStorage.apply.changes.from.ms,1786562755937000000,1786562815937000000,0
jps.global.handle.before.change.events.ms,1786562755937000000,1786562815937000000,0
jps.global.get.library.ms,1786562755937000000,1786562815937000000,0
jps.global.get.library.by.name.ms,1786562755937000000,1786562815937000000,0
workspaceModel.mutableEntityStorage.mutable.ext.mapping.ms,1786562755937000000,1786562815937000000,0
jps.global.initialize.library.bridges.ms,1786562755937000000,1786562815937000000,0
workspaceModel.load.cache.metadata.from.file.ms,1786562755937000000,1786562815937000000,0
workspaceModel.mutableEntityStorage.entities.ms,1786562755937000000,1786562815937000000,0
workspaceModel.sync.entities.ms,1786562755937000000,1786562815937000000,0
jps.module.iml.entities.serializer.save.entities.ms,1786562755937000000,1786562815937000000,0
jps.facet.change.listener.init.bridge.ms,1786562755937000000,1786562815937000000,0
jps.project.serializers.save.ms,1786562755937000000,1786562815937000000,0
workspaceModel.mutableEntityStorage.entities.by.source.ms,1786562755937000000,1786562815937000000,0
