# OpenTelemetry Metrics report: .csv, 4 fields: 
# <metric name>, <period start, nanoseconds>, <period end, nanoseconds>, <metric value>
# See CsvMetricsExporter for details.
# 
# NAME, PERIOD_START_NANOS, PERIOD_END_NANOS, VALUE
workspaceModel.moduleManagerBridge.build.module.graph.ms,1786563444904000000,1786563459431000000,6
jps.global.initialize.library.bridges.ms,1786563444904000000,1786563459431000000,1
jps.storage.jps.conf.reader.load.component.ms,1786563444904000000,1786563459431000000,6
workspaceModel.mutableEntityStorage.resolve.ms,1786563444904000000,1786563459431000000,0
MEM.fileMappingsRamBytes,1786563444904000000,1786563459431000000,639225856
JVM.totalCpuTimeMs,1786563444904000000,1786563459431000000,95240
MEM.ramMinusFileMappingsBytes,1786563444904000000,1786563459431000000,1579679744
JVM.GC.collectionTimesMs,1786563444904000000,1786563459431000000,454
JVM.GC.collections,1786563444904000000,1786563459431000000,53
JVM.committedHeapBytes,1786563444904000000,1786563459431000000,569376768
MEM.ramBytes,1786563444904000000,1786563459431000000,2219286528
JVM.totalBytesAllocated,1786563444904000000,1786563459431000000,2500710288
JVM.totalTimeToSafepointsMs,1786563444904000000,1786563459431000000,73
JVM.newThreadsCount,1786563444904000000,1786563459431000000,172
JVM.maxHeapBytes,1786563444904000000,1786563459431000000,2147483648
JVM.totalSafepointCount,1786563444904000000,1786563459431000000,171
JVM.threadCount,1786563444904000000,1786563459431000000,128
JVM.totalTimeAtSafepointsMs,1786563444904000000,1786563459431000000,492
JVM.totalDirectByteBuffersBytes,1786563444904000000,1786563459431000000,52167960
JVM.usedHeapBytes,1786563444904000000,1786563459431000000,337641472
MEM.ramPlusSwapMinusFileMappingsBytes,1786563444904000000,1786563459431000000,1579679744
JVM.maxThreadCount,1786563444904000000,1786563459431000000,140
OS.loadAverage,1786563444904000000,1786563459431000000,6.16357421875
JVM.usedNativeBytes,1786563444904000000,1786563459431000000,374334048
cacheStateStorage.get.counter,1786563444904000000,1786563459431000000,27
cacheStateStorage.set.counter,1786563444904000000,1786563459431000000,15
cacheStateStorage.set.duration,1786563444904000000,1786563459431000000,34
cacheStateStorage.get.duration,1786563444904000000,1786563459431000000,282
workspaceModel.updates.count,1786563444904000000,1786563459431000000,4
workspaceModel.to.snapshot.ms,1786563444904000000,1786563459431000000,0
workspaceModel.cachedValueWithParameters.calculated.count,1786563444904000000,1786563459431000000,0
workspaceModel.workspaceFileIndexData.getFileInfo.ms,1786563444904000000,1786563459431000000,72
workspaceModel.loading.total.ms,1786563444904000000,1786563459431000000,349
workspaceModel.replace.project.model.ms,1786563444904000000,1786563459431000000,0
workspaceModel.loading.from.cache.ms,1786563444904000000,1786563459431000000,336
workspaceModel.update.unloaded.entities.ms,1786563444904000000,1786563459431000000,0
workspaceModel.on.changed.ms,1786563444904000000,1786563459431000000,37
workspaceModel.updates.ms,1786563444904000000,1786563459431000000,128
workspaceModel.cachedValueWithParameters.total.get.count,1786563444904000000,1786563459431000000,0
workspaceModel.check.recursive.update.ms,1786563444904000000,1786563459431000000,1
workspaceModel.workspaceFileIndexData.processFileSets.ms,1786563444904000000,1786563459431000000,0
workspaceModel.cachedValue.calculated.count,1786563444904000000,1786563459431000000,11
workspaceModel.workspaceFileIndexData.visitFileSets.ms,1786563444904000000,1786563459431000000,0
workspaceModel.pre.handlers.ms,1786563444904000000,1786563459431000000,1
workspaceModel.cachedValue.clear.count,1786563444904000000,1786563459431000000,0
workspaceModel.cachedValue.from.cache.count,1786563444904000000,1786563459431000000,36
workspaceModel.initializing.ms,1786563444904000000,1786563459431000000,7
workspaceModel.workspaceFileIndexData.getPackageName.ms,1786563444904000000,1786563459431000000,0
workspaceModel.workspaceFileIndexContributor.registerFileSets.ms,1786563444904000000,1786563459431000000,290
workspaceModel.cachedValue.total.get.count,1786563444904000000,1786563459431000000,47
workspaceModel.cachedValueWithParameters.from.cache.count,1786563444904000000,1786563459431000000,0
workspaceModel.workspaceFileIndexData.instances.count,1786563444904000000,1786563459431000000,1
workspaceModel.entityStorageSnapshotImpl.instances.count,1786563444904000000,1786563459431000000,24
workspaceModel.collect.changes.ms,1786563444904000000,1786563459431000000,0
workspaceModel.full.replace.project.model.ms,1786563444904000000,1786563459431000000,5
workspaceModel.cachedValueWithParameters.clear.count,1786563444904000000,1786563459431000000,0
workspaceModel.workspaceFileIndexData.onEntitiesChanged.ms,1786563444904000000,1786563459431000000,3
workspaceModel.workspaceFileIndexData.updateDirtyEntities.ms,1786563444904000000,1786563459431000000,0
workspaceModel.workspaceFileIndexData.getDirectoriesByPackageName.ms,1786563444904000000,1786563459431000000,0
workspaceModel.workspaceFileIndexData.markDirty.ms,1786563444904000000,1786563459431000000,0
workspaceModel.on.before.changed.ms,1786563444904000000,1786563459431000000,55
workspaceModel.workspaceFileIndexData.init.ms,1786563444904000000,1786563459431000000,151
workspaceModel.updates.precise.ms,1786563444904000000,1786563459431000000,25
workspaceModel.init.bridges.ms,1786563444904000000,1786563459431000000,7
writeAction.count,1786563444904000000,1786563459431000000,12
DiskQueryRelay.tasksExecuted,1786563444904000000,1786563459431000000,1904
DiskQueryRelay.taskExecutionTotalTimeUs,1786563444904000000,1786563459431000000,287370
writeAction.max.wait.ms,1786563444904000000,1786563459431000000,2
DiskQueryRelay.taskWaitingTotalTimeUs,1786563444904000000,1786563459431000000,607409
writeAction.wait.ms,1786563444904000000,1786563459431000000,8
writeAction.median.wait.ms,1786563444904000000,1786563459431000000,0
DiskQueryRelay.tasksRequested,1786563444904000000,1786563459431000000,1904
Indexes.entries.lookups,1786563444904000000,1786563459431000000,79
Indexing.cache.totalCacheEvicted,1786563444904000000,1786563459431000000,4
Indexing.writer_3.totalTimeSpentWritingMs,1786563444904000000,1786563459431000000,0
Indexes.stubs.lookupDurationMaxMs,1786563444904000000,1786563459431000000,0.0
Indexing.cache.totalCacheAccesses,1786563444904000000,1786563459431000000,4
Indexes.allKeys.lookupDurationAvgMs,1786563444904000000,1786563459431000000,0.0
Indexes.allKeys.lookupDurationMaxMs,1786563444904000000,1786563459431000000,0.0
Indexes.entries.lookupDurationMaxMs,1786563444904000000,1786563459431000000,0.0
Indexes.entries.lookupDurationAvgMs,1786563444904000000,1786563459431000000,0.0
Indexing.writesQueuedMin,1786563444904000000,1786563459431000000,9223372036854775807
Indexes.stubs.lookupDuration90PMs,1786563444904000000,1786563459431000000,0.0
Indexes.entries.lookupDuration90PMs,1786563444904000000,1786563459431000000,0.0
Indexes.allKeys.lookups,1786563444904000000,1786563459431000000,0
Indexes.stubs.lookupDurationAvgMs,1786563444904000000,1786563459431000000,0.0
Indexes.allKeys.lookupDuration90PMs,1786563444904000000,1786563459431000000,0.0
Indexing.writer_0.totalTimeSpentWritingMs,1786563444904000000,1786563459431000000,0
Indexing.writer_2.totalTimeSpentWritingMs,1786563444904000000,1786563459431000000,0
Indexing.totalTimeIndexersSleptMs,1786563444904000000,1786563459431000000,0
Indexing.writer_1.totalTimeSpentWritingMs,1786563444904000000,1786563459431000000,0
Indexing.cache.totalCacheMisses,1786563444904000000,1786563459431000000,4
Indexing.writesQueuedMax,1786563444904000000,1786563459431000000,0
Indexes.stubs.lookups,1786563444904000000,1786563459431000000,0
DirectByteBufferAllocator.disposed,1786563444904000000,1786563459431000000,367
FilePageCache.uncachedFileAccess,1786563444904000000,1786563459431000000,307
DirectByteBufferAllocator.totalSizeOfBuffersCachedInBytes,1786563444904000000,1786563459431000000,41967616
StorageLockContext.competingThreads.avg,1786563444904000000,1786563459431000000,0.0
FilePageCache.pageLoadsAboveSizeThreshold,1786563444904000000,1786563459431000000,0
DirectByteBufferAllocator.reclaimed,1786563444904000000,1786563459431000000,46
FilePageCache.disposedBuffers,1786563444904000000,1786563459431000000,413
StorageLockContext.competingThreads.90P,1786563444904000000,1786563459431000000,0
DirectByteBufferAllocator.hits,1786563444904000000,1786563459431000000,3
FilePageCache.pageLoads,1786563444904000000,1786563459431000000,413
FilePageCache.totalPageLoadsUs,1786563444904000000,1786563459431000000,653445
FilePageCache.maxCacheSizeInBytes,1786563444904000000,1786563459431000000,426795008
FilePageCache.pageFastCacheHits,1786563444904000000,1786563459431000000,11365
FilePageCache.totalPageDisposalsUs,1786563444904000000,1786563459431000000,5553
DirectByteBufferAllocator.totalSizeOfBuffersAllocatedInBytes,1786563444904000000,1786563459431000000,41967616
StorageLockContext.competingThreads.max,1786563444904000000,1786563459431000000,0
FilePageCache.pageHits,1786563444904000000,1786563459431000000,0
FileChannelInterruptsRetryer.totalRetriedAttempts,1786563444904000000,1786563459431000000,0
FilePageCache.capacityInBytes,1786563444904000000,1786563459431000000,629145600
FilePageCache.maxRegisteredFiles,1786563444904000000,1786563459431000000,1106
DirectByteBufferAllocator.misses,1786563444904000000,1786563459431000000,410
