# OpenTelemetry Metrics report: .csv, 4 fields: 
# <metric name>, <period start, nanoseconds>, <period end, nanoseconds>, <metric value>
# See CsvMetricsExporter for details.
# 
# NAME, PERIOD_START_NANOS, PERIOD_END_NANOS, VALUE
workspaceModel.moduleManagerBridge.new.nonPersistent.module.ms,1786562883845000000,1786562898302000000,0
jps.module.iml.entities.serializer.save.entities.ms,1786562883845000000,1786562898302000000,0
workspaceModel.global.apply.state.to.project.builder.ms,1786562883845000000,1786562898302000000,5
jps.module.dependency.index.workspace.model.listener.on.changed.ms,1786562883845000000,1786562898302000000,1
jps.apply.loaded.storage.ms,1786562883845000000,1786562898302000000,0
workspaceModel.moduleBridge.update.option.ms,1786562883845000000,1786562898302000000,0
workspaceModel.moduleManagerBridge.load.module.ms,1786562883845000000,1786562898302000000,0
workspaceModel.mutableEntityStorage.changeLog.addReplaceEventForRemovedParent.ms,1786562883845000000,1786562898302000000,0
jps.facet.change.listener.init.bridge.ms,1786562883845000000,1786562898302000000,3
jps.facet.change.listener.before.change.events.ms,1786562883845000000,1786562898302000000,0
workspaceModel.mutableEntityStorage.resolve.ms,1786562883845000000,1786562898302000000,1
workspaceModel.orphan.listener.update.ms,1786562883845000000,1786562898302000000,4
jps.global.get.libraries.ms,1786562883845000000,1786562898302000000,0
workspaceModel.delayed.project.synchronizer.sync.ms,1786562883845000000,1786562898302000000,0
workspaceModel.moduleManagerBridge.newModule.ms,1786562883845000000,1786562898302000000,0
workspaceModel.mutableEntityStorage.to.snapshot.ms,1786562883845000000,1786562898302000000,8
workspaceModel.mutableEntityStorage.changeLog.addReplaceEventForRemovedChild.ms,1786562883845000000,1786562898302000000,0
jps.load.project.to.empty.storage.ms,1786562883845000000,1786562898302000000,120
workspaceModel.mutableEntityStorage.referrers.ms,1786562883845000000,1786562898302000000,0
workspaceModel.mutableEntityStorage.apply.changes.from.ms,1786562883845000000,1786562898302000000,14
workspaceModel.do.save.caches.ms,1786562883845000000,1786562898302000000,88
jps.reload.project.entities.ms,1786562883845000000,1786562898302000000,0
jps.global.initialize.library.bridges.after.loading.ms,1786562883845000000,1786562898302000000,2
workspaceModel.global.updates.ms,1786562883845000000,1786562898302000000,50
jps.app.storage.content.reader.load.component.ms,1786562883845000000,1786562898302000000,30
workspaceModel.moduleBridge.facet.initialization.ms,1786562883845000000,1786562898302000000,70
jps.global.get.library.ms,1786562883845000000,1786562898302000000,0
workspaceModel.mutableEntityStorage.hasReferrers.ms,1786562883845000000,1786562898302000000,0
jps.library.entities.serializer.save.entities.ms,1786562883845000000,1786562898302000000,0
workspaceModel.global.apply.state.to.project.ms,1786562883845000000,1786562898302000000,166
workspaceModel.mutableEntityStorage.instances.count,1786562883845000000,1786562898302000000,30
jps.save.global.entities.ms,1786562883845000000,1786562898302000000,42
jps.facet.change.listener.process.change.events.ms,1786562883845000000,1786562898302000000,5
jps.global.get.library.by.name.ms,1786562883845000000,1786562898302000000,0
workspaceModel.sync.entities.ms,1786562883845000000,1786562898302000000,0
workspaceModel.moduleBridgeLoader.loading.modules.ms,1786562883845000000,1786562898302000000,1307
workspaceModel.mutableEntityStorage.changeLog.addReplaceEventForNewChild.ms,1786562883845000000,1786562898302000000,0
jps.global.handle.before.change.events.ms,1786562883845000000,1786562898302000000,0
workspaceModel.mutableEntityStorage.changeLog.addReplaceEventForNewParent.ms,1786562883845000000,1786562898302000000,2
jps.app.storage.content.writer.save.component.ms,1786562883845000000,1786562898302000000,7
workspaceModel.moduleBridge.before.changed.ms,1786562883845000000,1786562898302000000,0
workspaceModel.load.cache.metadata.from.file.ms,1786562883845000000,1786562898302000000,47
jps.project.serializers.save.ms,1786562883845000000,1786562898302000000,2
jps.library.entities.serializer.load.entities.ms,1786562883845000000,1786562898302000000,1
jps.storage.jps.conf.reader.load.component.ms,1786562883845000000,1786562898302000000,3
workspaceModel.global.updates.count,1786562883845000000,1786562898302000000,1
workspaceModel.mutableEntityStorage.add.entity.ms,1786562883845000000,1786562898302000000,61
jps.global.handle.changed.events.ms,1786562883845000000,1786562898302000000,0
jps.save.changed.project.entities.ms,1786562883845000000,1786562898302000000,2
workspaceModel.mutableEntityStorage.remove.entity.ms,1786562883845000000,1786562898302000000,0
jps.load.initial.state.ms,1786562883845000000,1786562898302000000,42
workspaceModel.moduleManagerBridge.get.modules.ms,1786562883845000000,1786562898302000000,0
jps.project.serializers.load.ms,1786562883845000000,1786562898302000000,62
workspaceModel.moduleManagerBridge.create.module.instance.ms,1786562883845000000,1786562898302000000,0
workspaceModel.moduleManagerBridge.set.unloadedModules.ms,1786562883845000000,1786562898302000000,0
workspaceModel.mutableEntityStorage.entities.ms,1786562883845000000,1786562898302000000,2
workspaceModel.mutableEntityStorage.modify.entity.ms,1786562883845000000,1786562898302000000,4
workspaceModel.load.cache.from.file.ms,1786562883845000000,1786562898302000000,368
compiler.ArtifactManagerBridge.initBridges.ms,1786562883845000000,1786562898302000000,0
compiler.ArtifactManagerBridge.addArtifact.ms,1786562883845000000,1786562898302000000,0
compiler.ArtifactManagerBridge.getArtifactsByType.ms,1786562883845000000,1786562898302000000,4
compiler.ArtifactManagerBridge.getArtifacts.ms,1786562883845000000,1786562898302000000,0
compiler.ArtifactVirtualFileListener.filePathChanged.ms,1786562883845000000,1786562898302000000,0
compiler.ArtifactManagerBridge.dropMappings.ms,1786562883845000000,1786562898302000000,0
compiler.ArtifactManagerBridge.commit.ms,1786562883845000000,1786562898302000000,0
compiler.ArtifactManagerBridge.findArtifact.ms,1786562883845000000,1786562898302000000,0
compiler.ArtifactVirtualFileListener.propertyChanged.ms,1786562883845000000,1786562898302000000,0
writeAction.wait.ms,1786562883845000000,1786562898302000000,120
writeAction.median.wait.ms,1786562883845000000,1786562898302000000,0
DiskQueryRelay.tasksRequested,1786562883845000000,1786562898302000000,1921
DiskQueryRelay.taskWaitingTotalTimeUs,1786562883845000000,1786562898302000000,660497
writeAction.count,1786562883845000000,1786562898302000000,10
writeAction.max.wait.ms,1786562883845000000,1786562898302000000,92
DiskQueryRelay.taskExecutionTotalTimeUs,1786562883845000000,1786562898302000000,333550
DiskQueryRelay.tasksExecuted,1786562883845000000,1786562898302000000,1921
NonBlockingReadAction.finalizedExecutionTimeUs,1786562883845000000,1786562898302000000,11030
NonBlockingReadAction.failedExecutionsCount,1786562883845000000,1786562898302000000,0
AWTEventQueue.dispatchTimeTotalNS,1786562883845000000,1786562898302000000,9406994512
NonBlockingReadAction.finalizedExecutionsCount,1786562883845000000,1786562898302000000,4
NonBlockingReadAction.failedExecutionTimeUs,1786562883845000000,1786562898302000000,0
JVM.maxThreadCount,1786562883845000000,1786562898302000000,138
JVM.totalCpuTimeMs,1786562883845000000,1786562898302000000,91510
JVM.totalDirectByteBuffersBytes,1786562883845000000,1786562898302000000,52217778
MEM.ramMinusFileMappingsBytes,1786562883845000000,1786562898302000000,1557487616
MEM.ramBytes,1786562883845000000,1786562898302000000,2184863744
JVM.threadCount,1786562883845000000,1786562898302000000,124
JVM.totalBytesAllocated,1786562883845000000,1786562898302000000,1856967416
JVM.GC.collections,1786562883845000000,1786562898302000000,46
JVM.usedHeapBytes,1786562883845000000,1786562898302000000,383980448
JVM.GC.collectionTimesMs,1786562883845000000,1786562898302000000,407
OS.loadAverage,1786562883845000000,1786562898302000000,6.3291015625
MEM.ramPlusSwapMinusFileMappingsBytes,1786562883845000000,1786562898302000000,1557487616
JVM.usedNativeBytes,1786562883845000000,1786562898302000000,371142552
JVM.committedHeapBytes,1786562883845000000,1786562898302000000,545259520
JVM.totalTimeToSafepointsMs,1786562883845000000,1786562898302000000,73
JVM.newThreadsCount,1786562883845000000,1786562898302000000,167
JVM.maxHeapBytes,1786562883845000000,1786562898302000000,2147483648
JVM.totalTimeAtSafepointsMs,1786562883845000000,1786562898302000000,445
JVM.totalSafepointCount,1786562883845000000,1786562898302000000,175
MEM.fileMappingsRamBytes,1786562883845000000,1786562898302000000,627204096
workspaceModel.updates.ms,1786562883845000000,1786562898302000000,154
workspaceModel.pre.handlers.ms,1786562883845000000,1786562898302000000,1
workspaceModel.cachedValueWithParameters.total.get.count,1786562883845000000,1786562898302000000,0
workspaceModel.updates.count,1786562883845000000,1786562898302000000,3
workspaceModel.on.before.changed.ms,1786562883845000000,1786562898302000000,54
workspaceModel.cachedValue.calculated.count,1786562883845000000,1786562898302000000,10
workspaceModel.update.unloaded.entities.ms,1786562883845000000,1786562898302000000,0
workspaceModel.entityStorageSnapshotImpl.instances.count,1786562883845000000,1786562898302000000,17
workspaceModel.to.snapshot.ms,1786562883845000000,1786562898302000000,2
workspaceModel.workspaceFileIndexData.onEntitiesChanged.ms,1786562883845000000,1786562898302000000,4
workspaceModel.cachedValueWithParameters.clear.count,1786562883845000000,1786562898302000000,0
workspaceModel.cachedValue.clear.count,1786562883845000000,1786562898302000000,0
workspaceModel.replace.project.model.ms,1786562883845000000,1786562898302000000,0
workspaceModel.workspaceFileIndexData.updateDirtyEntities.ms,1786562883845000000,1786562898302000000,0
workspaceModel.workspaceFileIndexData.getFileInfo.ms,1786562883845000000,1786562898302000000,72
workspaceModel.workspaceFileIndexData.getDirectoriesByPackageName.ms,1786562883845000000,1786562898302000000,0
workspaceModel.collect.changes.ms,1786562883845000000,1786562898302000000,0
workspaceModel.initializing.ms,1786562883845000000,1786562898302000000,7
workspaceModel.loading.from.cache.ms,1786562883845000000,1786562898302000000,352
workspaceModel.workspaceFileIndexContributor.registerFileSets.ms,1786562883845000000,1786562898302000000,101
workspaceModel.cachedValue.total.get.count,1786562883845000000,1786562898302000000,47
workspaceModel.init.bridges.ms,1786562883845000000,1786562898302000000,7
workspaceModel.workspaceFileIndexData.instances.count,1786562883845000000,1786562898302000000,1
workspaceModel.workspaceFileIndexData.visitFileSets.ms,1786562883845000000,1786562898302000000,0
workspaceModel.workspaceFileIndexData.init.ms,1786562883845000000,1786562898302000000,56
workspaceModel.cachedValue.from.cache.count,1786562883845000000,1786562898302000000,37
workspaceModel.cachedValueWithParameters.from.cache.count,1786562883845000000,1786562898302000000,0
workspaceModel.workspaceFileIndexData.processFileSets.ms,1786562883845000000,1786562898302000000,0
workspaceModel.workspaceFileIndexData.markDirty.ms,1786562883845000000,1786562898302000000,0
workspaceModel.workspaceFileIndexData.getPackageName.ms,1786562883845000000,1786562898302000000,0
workspaceModel.updates.precise.ms,1786562883845000000,1786562898302000000,42
workspaceModel.loading.total.ms,1786562883845000000,1786562898302000000,365
workspaceModel.full.replace.project.model.ms,1786562883845000000,1786562898302000000,0
workspaceModel.cachedValueWithParameters.calculated.count,1786562883845000000,1786562898302000000,0
workspaceModel.on.changed.ms,1786562883845000000,1786562898302000000,39
workspaceModel.check.recursive.update.ms,1786562883845000000,1786562898302000000,0
FileChannelInterruptsRetryer.totalRetriedAttempts,1786562883845000000,1786562898302000000,0
StorageLockContext.competingThreads.max,1786562883845000000,1786562898302000000,2
DirectByteBufferAllocator.hits,1786562883845000000,1786562898302000000,3
FilePageCache.uncachedFileAccess,1786562883845000000,1786562898302000000,306
DirectByteBufferAllocator.misses,1786562883845000000,1786562898302000000,409
FilePageCache.pageLoadsAboveSizeThreshold,1786562883845000000,1786562898302000000,0
FilePageCache.maxCacheSizeInBytes,1786562883845000000,1786562898302000000,425746432
DirectByteBufferAllocator.reclaimed,1786562883845000000,1786562898302000000,46
DirectByteBufferAllocator.disposed,1786562883845000000,1786562898302000000,366
DirectByteBufferAllocator.totalSizeOfBuffersCachedInBytes,1786562883845000000,1786562898302000000,41967616
StorageLockContext.competingThreads.avg,1786562883845000000,1786562898302000000,0.1111111111111111
StorageLockContext.competingThreads.90P,1786562883845000000,1786562898302000000,0
FilePageCache.pageFastCacheHits,1786562883845000000,1786562898302000000,11012
FilePageCache.totalPageLoadsUs,1786562883845000000,1786562898302000000,840939
DirectByteBufferAllocator.totalSizeOfBuffersAllocatedInBytes,1786562883845000000,1786562898302000000,41967616
FilePageCache.pageLoads,1786562883845000000,1786562898302000000,412
FilePageCache.maxRegisteredFiles,1786562883845000000,1786562898302000000,1103
FilePageCache.totalPageDisposalsUs,1786562883845000000,1786562898302000000,5608
FilePageCache.disposedBuffers,1786562883845000000,1786562898302000000,412
FilePageCache.capacityInBytes,1786562883845000000,1786562898302000000,629145600
FilePageCache.pageHits,1786562883845000000,1786562898302000000,0
