# OpenTelemetry Metrics report: .csv, 4 fields: 
# <metric name>, <period start, nanoseconds>, <period end, nanoseconds>, <metric value>
# See CsvMetricsExporter for details.
# 
# NAME, PERIOD_START_NANOS, PERIOD_END_NANOS, VALUE
JVM.newThreadsCount,1786560887124000000,1786560901553000000,154
JVM.totalBytesAllocated,1786560887124000000,1786560901553000000,1962366248
JVM.threadCount,1786560887124000000,1786560901553000000,125
JVM.usedHeapBytes,1786560887124000000,1786560901553000000,363498288
JVM.totalTimeToSafepointsMs,1786560887124000000,1786560901553000000,63
JVM.GC.collections,1786560887124000000,1786560901553000000,43
JVM.totalSafepointCount,1786560887124000000,1786560901553000000,184
JVM.totalDirectByteBuffersBytes,1786560887124000000,1786560901553000000,61046990
JVM.totalTimeAtSafepointsMs,1786560887124000000,1786560901553000000,455
OS.loadAverage,1786560887124000000,1786560901553000000,4.14013671875
JVM.maxThreadCount,1786560887124000000,1786560901553000000,139
MEM.fileMappingsRamBytes,1786560887124000000,1786560901553000000,550473728
JVM.totalCpuTimeMs,1786560887124000000,1786560901553000000,87540
workspaceModel.cachedValue.total.get.count,1786560887124000000,1786560901553000000,49
workspaceModel.workspaceFileIndexData.getPackageName.ms,1786560887124000000,1786560901553000000,0
workspaceModel.on.before.changed.ms,1786560887124000000,1786560901553000000,51
workspaceModel.workspaceFileIndexData.markDirty.ms,1786560887124000000,1786560901553000000,0
workspaceModel.workspaceFileIndexData.instances.count,1786560887124000000,1786560901553000000,1
workspaceModel.workspaceFileIndexContributor.registerFileSets.ms,1786560887124000000,1786560901553000000,481
workspaceModel.loading.total.ms,1786560887124000000,1786560901553000000,346
workspaceModel.cachedValueWithParameters.calculated.count,1786560887124000000,1786560901553000000,0
workspaceModel.replace.project.model.ms,1786560887124000000,1786560901553000000,0
workspaceModel.workspaceFileIndexData.updateDirtyEntities.ms,1786560887124000000,1786560901553000000,0
workspaceModel.full.replace.project.model.ms,1786560887124000000,1786560901553000000,0
workspaceModel.cachedValueWithParameters.total.get.count,1786560887124000000,1786560901553000000,0
workspaceModel.workspaceFileIndexData.processFileSets.ms,1786560887124000000,1786560901553000000,0
workspaceModel.cachedValue.calculated.count,1786560887124000000,1786560901553000000,12
workspaceModel.cachedValueWithParameters.clear.count,1786560887124000000,1786560901553000000,0
workspaceModel.updates.precise.ms,1786560887124000000,1786560901553000000,25
workspaceModel.cachedValueWithParameters.from.cache.count,1786560887124000000,1786560901553000000,0
workspaceModel.workspaceFileIndexData.onEntitiesChanged.ms,1786560887124000000,1786560901553000000,2
workspaceModel.check.recursive.update.ms,1786560887124000000,1786560901553000000,1
workspaceModel.workspaceFileIndexData.init.ms,1786560887124000000,1786560901553000000,247
workspaceModel.pre.handlers.ms,1786560887124000000,1786560901553000000,1
workspaceModel.updates.count,1786560887124000000,1786560901553000000,3
workspaceModel.init.bridges.ms,1786560887124000000,1786560901553000000,8
workspaceModel.workspaceFileIndexData.getDirectoriesByPackageName.ms,1786560887124000000,1786560901553000000,0
workspaceModel.on.changed.ms,1786560887124000000,1786560901553000000,34
workspaceModel.cachedValue.clear.count,1786560887124000000,1786560901553000000,0
workspaceModel.entityStorageSnapshotImpl.instances.count,1786560887124000000,1786560901553000000,17
workspaceModel.cachedValue.from.cache.count,1786560887124000000,1786560901553000000,37
workspaceModel.workspaceFileIndexData.getFileInfo.ms,1786560887124000000,1786560901553000000,247
workspaceModel.collect.changes.ms,1786560887124000000,1786560901553000000,0
workspaceModel.updates.ms,1786560887124000000,1786560901553000000,127
workspaceModel.loading.from.cache.ms,1786560887124000000,1786560901553000000,335
workspaceModel.workspaceFileIndexData.visitFileSets.ms,1786560887124000000,1786560901553000000,7
workspaceModel.update.unloaded.entities.ms,1786560887124000000,1786560901553000000,0
workspaceModel.to.snapshot.ms,1786560887124000000,1786560901553000000,0
workspaceModel.initializing.ms,1786560887124000000,1786560901553000000,8
NonBlockingReadAction.finalizedExecutionTimeUs,1786560887124000000,1786560901553000000,23671
NonBlockingReadAction.failedExecutionsCount,1786560887124000000,1786560901553000000,1
NonBlockingReadAction.failedExecutionTimeUs,1786560887124000000,1786560901553000000,5570
AWTEventQueue.dispatchTimeTotalNS,1786560887124000000,1786560901553000000,8116501430
NonBlockingReadAction.finalizedExecutionsCount,1786560887124000000,1786560901553000000,5
cacheStateStorage.get.duration,1786560887124000000,1786560901553000000,237
cacheStateStorage.set.counter,1786560887124000000,1786560901553000000,15
cacheStateStorage.set.duration,1786560887124000000,1786560901553000000,23
cacheStateStorage.get.counter,1786560887124000000,1786560901553000000,27
FilePageCache.uncachedFileAccess,1786560887124000000,1786560901553000000,310
StorageLockContext.competingThreads.90P,1786560887124000000,1786560901553000000,0
FilePageCache.capacityInBytes,1786560887124000000,1786560901553000000,629145600
DirectByteBufferAllocator.reclaimed,1786560887124000000,1786560901553000000,45
FilePageCache.pageLoads,1786560887124000000,1786560901553000000,419
FilePageCache.maxRegisteredFiles,1786560887124000000,1786560901553000000,1103
DirectByteBufferAllocator.misses,1786560887124000000,1786560901553000000,416
FilePageCache.maxCacheSizeInBytes,1786560887124000000,1786560901553000000,434126848
FileChannelInterruptsRetryer.totalRetriedAttempts,1786560887124000000,1786560901553000000,0
DirectByteBufferAllocator.totalSizeOfBuffersAllocatedInBytes,1786560887124000000,1786560901553000000,41959424
StorageLockContext.competingThreads.avg,1786560887124000000,1786560901553000000,0.0
DirectByteBufferAllocator.hits,1786560887124000000,1786560901553000000,3
FilePageCache.totalPageDisposalsUs,1786560887124000000,1786560901553000000,7358
FilePageCache.totalPageLoadsUs,1786560887124000000,1786560901553000000,677653
StorageLockContext.competingThreads.max,1786560887124000000,1786560901553000000,0
DirectByteBufferAllocator.totalSizeOfBuffersCachedInBytes,1786560887124000000,1786560901553000000,41959424
FilePageCache.pageLoadsAboveSizeThreshold,1786560887124000000,1786560901553000000,0
FilePageCache.pageFastCacheHits,1786560887124000000,1786560901553000000,11896
FilePageCache.disposedBuffers,1786560887124000000,1786560901553000000,419
FilePageCache.pageHits,1786560887124000000,1786560901553000000,0
DirectByteBufferAllocator.disposed,1786560887124000000,1786560901553000000,374
Indexes.entries.lookupDurationMaxMs,1786560887124000000,1786560901553000000,0.0
Indexes.stubs.lookups,1786560887124000000,1786560901553000000,0
Indexing.writer_3.totalTimeSpentWritingMs,1786560887124000000,1786560901553000000,0
Indexes.allKeys.lookupDurationAvgMs,1786560887124000000,1786560901553000000,0.0
Indexing.writer_1.totalTimeSpentWritingMs,1786560887124000000,1786560901553000000,0
Indexing.writer_2.totalTimeSpentWritingMs,1786560887124000000,1786560901553000000,0
Indexing.cache.totalCacheEvicted,1786560887124000000,1786560901553000000,4
Indexes.entries.lookups,1786560887124000000,1786560901553000000,79
Indexing.writer_0.totalTimeSpentWritingMs,1786560887124000000,1786560901553000000,0
Indexes.stubs.lookupDurationMaxMs,1786560887124000000,1786560901553000000,0.0
Indexing.writesQueuedMin,1786560887124000000,1786560901553000000,9223372036854775807
Indexes.stubs.lookupDuration90PMs,1786560887124000000,1786560901553000000,0.0
Indexes.allKeys.lookupDurationMaxMs,1786560887124000000,1786560901553000000,0.0
Indexes.entries.lookupDuration90PMs,1786560887124000000,1786560901553000000,0.0
Indexing.cache.totalCacheAccesses,1786560887124000000,1786560901553000000,4
Indexes.allKeys.lookups,1786560887124000000,1786560901553000000,0
Indexes.stubs.lookupDurationAvgMs,1786560887124000000,1786560901553000000,0.0
Indexing.totalTimeIndexersSleptMs,1786560887124000000,1786560901553000000,0
Indexing.writesQueuedMax,1786560887124000000,1786560901553000000,0
Indexes.entries.lookupDurationAvgMs,1786560887124000000,1786560901553000000,0.0
Indexes.allKeys.lookupDuration90PMs,1786560887124000000,1786560901553000000,0.0
Indexing.cache.totalCacheMisses,1786560887124000000,1786560901553000000,4
jps.global.initialize.library.bridges.ms,1786560887124000000,1786560901553000000,2
workspaceModel.mutableEntityStorage.resolve.ms,1786560887124000000,1786560901553000000,1
jps.global.handle.before.change.events.ms,1786560887124000000,1786560901553000000,0
workspaceModel.mutableEntityStorage.entities.ms,1786560887124000000,1786560901553000000,0
workspaceModel.load.cache.from.file.ms,1786560887124000000,1786560901553000000,360
workspaceModel.sync.entities.ms,1786560887124000000,1786560901553000000,0
workspaceModel.moduleManagerBridge.get.modules.ms,1786560887124000000,1786560901553000000,0
jps.app.storage.content.reader.load.component.ms,1786560887124000000,1786560901553000000,4
workspaceModel.mutableEntityStorage.changeLog.addReplaceEventForNewParent.ms,1786560887124000000,1786560901553000000,0
jps.library.entities.serializer.load.entities.ms,1786560887124000000,1786560901553000000,0
jps.save.global.entities.ms,1786560887124000000,1786560901553000000,44
jps.save.changed.project.entities.ms,1786560887124000000,1786560901553000000,2
jps.global.get.library.by.name.ms,1786560887124000000,1786560901553000000,0
jps.global.get.library.ms,1786560887124000000,1786560901553000000,0
workspaceModel.do.save.caches.ms,1786560887124000000,1786560901553000000,93
workspaceModel.mutableEntityStorage.mutable.ext.mapping.ms,1786560887124000000,1786560901553000000,3
jps.app.storage.content.writer.save.component.ms,1786560887124000000,1786560901553000000,9
jps.global.handle.changed.events.ms,1786560887124000000,1786560901553000000,0
jps.global.get.libraries.ms,1786560887124000000,1786560901553000000,0
workspaceModel.mutableEntityStorage.has.same.entities.ms,1786560887124000000,1786560901553000000,0
workspaceModel.mutableEntityStorage.instances.count,1786560887124000000,1786560901553000000,29
jps.project.serializers.save.ms,1786560887124000000,1786560901553000000,2
workspaceModel.moduleBridge.update.option.ms,1786560887124000000,1786560901553000000,0
workspaceModel.moduleManagerBridge.load.module.ms,1786560887124000000,1786560901553000000,0
jps.library.entities.serializer.save.entities.ms,1786560887124000000,1786560901553000000,0
workspaceModel.load.cache.metadata.from.file.ms,1786560887124000000,1786560901553000000,40
jps.storage.jps.conf.reader.load.component.ms,1786560887124000000,1786560901553000000,4
workspaceModel.global.updates.count,1786560887124000000,1786560901553000000,1
workspaceModel.mutableEntityStorage.mutable.vfurl.index.ms,1786560887124000000,1786560901553000000,0
workspaceModel.mutableEntityStorage.put.entity.ms,1786560887124000000,1786560901553000000,16
workspaceModel.orphan.listener.update.ms,1786560887124000000,1786560901553000000,4
workspaceModel.moduleManagerBridge.newModule.ms,1786560887124000000,1786560901553000000,0
jps.artifact.entities.serializer.load.entities.ms,1786560887124000000,1786560901553000000,0
workspaceModel.mutableEntityStorage.replace.by.source.ms,1786560887124000000,1786560901553000000,23
jps.apply.loaded.storage.ms,1786560887124000000,1786560901553000000,0
jps.load.project.to.empty.storage.ms,1786560887124000000,1786560901553000000,107
workspaceModel.save.cache.to.file.ms,1786560887124000000,1786560901553000000,95
workspaceModel.global.updates.ms,1786560887124000000,1786560901553000000,25
workspaceModel.moduleManagerBridge.new.nonPersistent.module.ms,1786560887124000000,1786560901553000000,0
jps.module.iml.entities.serializer.load.entities.ms,1786560887124000000,1786560901553000000,33
jps.artifact.entities.serializer.save.entities.ms,1786560887124000000,1786560901553000000,0
workspaceModel.moduleManagerBridge.build.module.graph.ms,1786560887124000000,1786560901553000000,4
jps.global.initialize.library.bridges.after.loading.ms,1786560887124000000,1786560901553000000,3
workspaceModel.moduleManagerBridge.create.module.instance.ms,1786560887124000000,1786560901553000000,0
workspaceModel.mutableEntityStorage.referrers.ms,1786560887124000000,1786560901553000000,0
jps.project.serializers.load.ms,1786560887124000000,1786560901553000000,57
workspaceModel.moduleBridgeLoader.loading.modules.ms,1786560887124000000,1786560901553000000,352
jps.facet.change.listener.before.change.events.ms,1786560887124000000,1786560901553000000,0
jps.load.initial.state.ms,1786560887124000000,1786560901553000000,42
workspaceModel.mutableEntityStorage.add.entity.ms,1786560887124000000,1786560901553000000,50
jps.reload.project.entities.ms,1786560887124000000,1786560901553000000,0
workspaceModel.mutableEntityStorage.apply.changes.from.ms,1786560887124000000,1786560901553000000,13
workspaceModel.mutableEntityStorage.remove.entity.ms,1786560887124000000,1786560901553000000,0
workspaceModel.mutableEntityStorage.entities.by.source.ms,1786560887124000000,1786560901553000000,1
workspaceModel.moduleBridge.facet.initialization.ms,1786560887124000000,1786560901553000000,62
workspaceModel.moduleManagerBridge.load.all.modules.ms,1786560887124000000,1786560901553000000,65
workspaceModel.mutableEntityStorage.changeLog.addReplaceEventForRemovedParent.ms,1786560887124000000,1786560901553000000,0
workspaceModel.mutableEntityStorage.hasReferrers.ms,1786560887124000000,1786560901553000000,0
jps.module.iml.entities.serializer.save.entities.ms,1786560887124000000,1786560901553000000,0
jps.facet.change.listener.process.change.events.ms,1786560887124000000,1786560901553000000,5
jps.module.dependency.index.workspace.model.listener.on.changed.ms,1786560887124000000,1786560901553000000,1
workspaceModel.mutableEntityStorage.to.snapshot.ms,1786560887124000000,1786560901553000000,4
workspaceModel.global.apply.state.to.project.builder.ms,1786560887124000000,1786560901553000000,5
jps.facet.change.listener.init.bridge.ms,1786560887124000000,1786560901553000000,3
workspaceModel.mutableEntityStorage.modify.entity.ms,1786560887124000000,1786560901553000000,3
workspaceModel.moduleManagerBridge.set.unloadedModules.ms,1786560887124000000,1786560901553000000,0
workspaceModel.global.apply.state.to.project.ms,1786560887124000000,1786560901553000000,151
workspaceModel.mutableEntityStorage.collect.changes.ms,1786560887124000000,1786560901553000000,2
workspaceModel.moduleBridge.before.changed.ms,1786560887124000000,1786560901553000000,0
workspaceModel.delayed.project.synchronizer.sync.ms,1786560887124000000,1786560901553000000,0
workspaceModel.mutableEntityStorage.changeLog.addReplaceEventForNewChild.ms,1786560887124000000,1786560901553000000,1
workspaceModel.mutableEntityStorage.changeLog.addReplaceEventForRemovedChild.ms,1786560887124000000,1786560901553000000,0
